age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country
60,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
33,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
41,Private,HS-grad,9,Divorced,Sales,Unmarried,Black,Female,0,0,38,United-States
30,Private,10th,6,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States
33,Local-gov,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Male,0,0,40,United-States
41,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States
37,Federal-gov,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
59,Private,11th,7,Widowed,Transport-moving,Unmarried,White,Female,0,0,40,United-States
45,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
24,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States
64,?,11th,7,Married-civ-spouse,?,Husband,White,Male,0,0,30,United-States
49,Private,HS-grad,9,Divorced,Other-service,Unmarried,White,Male,0,0,40,Columbia
38,Local-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,2258,60,United-States
25,Private,Bachelors,13,Never-married,Tech-support,Own-child,White,Female,0,0,40,United-States
23,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,25,United-States
57,Private,HS-grad,9,Married-civ-spouse,Tech-support,Husband,Black,Male,0,1887,40,Trinadad&Tobago
30,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,37,United-States
47,Private,HS-grad,9,Married-civ-spouse,Priv-house-serv,Wife,White,Female,0,0,35,United-States
33,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,45,United-States
56,State-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
42,Private,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,23,United-States
47,Private,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States
29,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States
42,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,5178,0,50,United-States
21,Private,Assoc-voc,11,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States
35,?,Some-college,10,Never-married,?,Unmarried,Black,Female,0,0,40,United-States
33,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
37,State-gov,HS-grad,9,Married-spouse-absent,Other-service,Unmarried,White,Female,0,0,20,United-States
60,Private,HS-grad,9,Widowed,Sales,Unmarried,White,Female,0,0,38,United-States
61,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Black,Male,0,0,40,United-States
25,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States
36,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,15024,0,60,United-States
53,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
33,?,11th,7,Divorced,?,Own-child,White,Male,0,0,53,United-States
40,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
39,Private,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States
44,Private,Some-college,10,Married-spouse-absent,Craft-repair,Unmarried,White,Female,1506,0,45,United-States
25,Private,HS-grad,9,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States
55,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States
46,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,3103,0,35,United-States
30,Private,9th,5,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,Portugal
37,State-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,55,United-States
55,Self-emp-not-inc,HS-grad,9,Widowed,Sales,Not-in-family,White,Male,0,0,40,United-States
23,Private,11th,7,Never-married,Craft-repair,Unmarried,White,Male,0,0,35,United-States
35,Local-gov,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Vietnam
33,Self-emp-not-inc,11th,7,Never-married,Farming-fishing,Unmarried,White,Male,0,0,40,United-States
37,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States
20,Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,23,United-States
36,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States
58,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
20,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,27,United-States
36,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,15,United-States
19,Private,Some-college,10,Never-married,Other-service,Other-relative,White,Female,0,0,20,United-States
29,Private,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,2463,0,15,United-States
44,Private,Some-college,10,Separated,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States
31,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
30,Private,HS-grad,9,Never-married,Farming-fishing,Own-child,Black,Male,0,0,60,United-States
46,Private,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,45,United-States
51,?,5th-6th,3,Married-civ-spouse,?,Husband,Black,Male,0,0,8,United-States
39,Private,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States
28,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,45,United-States
37,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States
35,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,38,United-States
44,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,60,Taiwan
22,Private,9th,5,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,0,0,40,Philippines
46,State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,40,United-States
23,?,Assoc-acdm,12,Married-civ-spouse,?,Husband,White,Male,0,0,20,United-States
57,State-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
26,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,53,United-States
43,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States
42,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
40,Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,39,United-States
40,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,38,China
56,Private,9th,5,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States
42,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States
33,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,Portugal
38,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,60,United-States
29,Private,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
50,Self-emp-not-inc,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,60,United-States
23,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,28,United-States
41,Private,Bachelors,13,Separated,Prof-specialty,Not-in-family,Black,Female,99999,0,60,United-States
58,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,32,United-States
20,Private,Some-college,10,Never-married,Exec-managerial,Own-child,White,Female,0,0,20,United-States
37,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
27,Local-gov,Masters,14,Never-married,Prof-specialty,Own-child,White,Male,0,0,35,United-States
27,Private,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,Black,Male,0,0,48,United-States
67,?,7th-8th,4,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States
39,Local-gov,Some-college,10,Never-married,Protective-serv,Not-in-family,Black,Female,0,0,40,United-States
58,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
40,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
24,Private,11th,7,Never-married,Farming-fishing,Unmarried,White,Male,2463,0,40,United-States
42,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States
57,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States
23,Private,Assoc-voc,11,Never-married,Craft-repair,Unmarried,White,Male,0,0,50,United-States
46,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
33,Private,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,Mexico
21,Private,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,0,0,30,United-States
38,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
20,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,35,United-States
33,Local-gov,HS-grad,9,Divorced,Transport-moving,Unmarried,White,Female,0,0,43,United-States
27,Private,Bachelors,13,Separated,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Philippines
31,State-gov,Some-college,10,Never-married,Other-service,Own-child,Black,Female,0,0,40,United-States
52,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,?
38,Self-emp-inc,Assoc-voc,11,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,50,United-States
22,Private,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,White,Male,0,0,35,United-States
29,Private,Some-college,10,Separated,Handlers-cleaners,Not-in-family,Black,Male,0,0,42,United-States
48,Self-emp-not-inc,Some-college,10,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States
28,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States
60,?,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,2,United-States
19,Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,24,United-States
42,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States
53,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States
28,Private,HS-grad,9,Never-married,Adm-clerical,Other-relative,Black,Male,0,0,40,?
21,Private,Some-college,10,Never-married,Other-service,Other-relative,White,Female,0,0,30,United-States
34,Federal-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,38,United-States
76,Private,10th,6,Widowed,Sales,Unmarried,Black,Female,0,0,12,United-States
21,Private,5th-6th,3,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Mexico
24,Private,Bachelors,13,Never-married,Other-service,Own-child,Black,Female,0,0,75,United-States
32,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
20,Federal-gov,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,10,United-States
68,Self-emp-not-inc,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,24,United-States
24,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
19,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Female,0,0,40,El-Salvador
41,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,?
49,Local-gov,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,47,United-States
69,?,Assoc-acdm,12,Widowed,?,Not-in-family,White,Female,0,0,6,Italy
33,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,35,Greece
41,Private,Bachelors,13,Divorced,Other-service,Unmarried,Asian-Pac-Islander,Female,0,0,40,Vietnam
66,Private,10th,6,Widowed,Transport-moving,Not-in-family,White,Female,0,0,11,United-States
47,Self-emp-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
41,Federal-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,50,United-States
41,Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,50,United-States
26,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States
18,Self-emp-not-inc,HS-grad,9,Never-married,Farming-fishing,Other-relative,White,Male,0,0,40,United-States
35,Private,11th,7,Separated,Craft-repair,Unmarried,White,Male,0,0,40,United-States
31,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,1741,38,United-States
34,Private,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,0,40,El-Salvador
31,Private,9th,5,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States
27,Private,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Female,0,1876,36,Canada
21,Private,Assoc-voc,11,Never-married,Other-service,Own-child,White,Female,0,0,44,United-States
35,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
48,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
32,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,55,United-States
56,Federal-gov,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States
44,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
60,Private,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,72,Canada
57,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,42,Italy
43,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
40,Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States
37,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,40,?
31,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1848,40,United-States
43,Self-emp-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States
43,Local-gov,Masters,14,Widowed,Prof-specialty,Unmarried,Black,Female,0,0,40,United-States
21,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,20,United-States
41,Local-gov,Some-college,10,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,25,United-States
30,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,Mexico
45,Private,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,White,Female,0,0,43,United-States
55,Local-gov,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States
37,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
37,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
31,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
32,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States
17,Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,15,United-States
52,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
29,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
38,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
68,Self-emp-not-inc,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States
57,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
82,?,Some-college,10,Widowed,?,Not-in-family,Amer-Indian-Eskimo,Male,0,0,3,United-States
55,Federal-gov,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
41,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,United-States
28,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,55,United-States
50,Private,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Mexico
28,Private,10th,6,Married-spouse-absent,Craft-repair,Unmarried,White,Male,0,0,40,Mexico
56,Local-gov,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States
63,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,21,United-States
38,Private,Assoc-acdm,12,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,El-Salvador
62,Private,Some-college,10,Separated,Sales,Unmarried,White,Female,0,1617,33,United-States
22,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States
49,Private,1st-4th,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Portugal
24,Local-gov,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States
45,Private,10th,6,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Vietnam
33,Private,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,36,United-States
27,Private,HS-grad,9,Divorced,Sales,Own-child,White,Female,0,0,35,United-States
48,Private,5th-6th,3,Never-married,Priv-house-serv,Unmarried,White,Female,0,0,35,Nicaragua
36,Private,Bachelors,13,Separated,Other-service,Unmarried,Black,Female,0,0,35,United-States
41,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
47,Private,Masters,14,Married-civ-spouse,Adm-clerical,Wife,White,Female,7688,0,38,United-States
64,Private,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2105,0,40,United-States
48,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,0,40,Japan
43,Private,HS-grad,9,Divorced,Other-service,Unmarried,Asian-Pac-Islander,Male,5721,0,40,Philippines
45,Private,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States
33,Private,Some-college,10,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States
20,Private,Some-college,10,Never-married,Tech-support,Own-child,White,Female,0,0,40,United-States
38,Private,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States
43,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States
25,Private,Bachelors,13,Never-married,Farming-fishing,Own-child,White,Male,27828,0,50,United-States
18,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,25,United-States
39,Private,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,70,United-States
48,Private,Some-college,10,Divorced,Sales,Unmarried,White,Male,0,0,45,United-States
35,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States
41,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,50,United-States
40,Federal-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1977,40,United-States
49,Private,HS-grad,9,Widowed,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States
35,Private,Bachelors,13,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,0,0,36,Philippines
27,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,20,United-States
23,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,20,United-States
23,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,25,United-States
37,Private,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,0,20,Puerto-Rico
61,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,2414,0,5,United-States
32,Self-emp-inc,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States
21,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,30,United-States
37,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States
39,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines
41,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
45,State-gov,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,38,United-States
41,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,7298,0,50,United-States
29,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States
34,Private,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States
27,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States
27,?,HS-grad,9,Never-married,?,Own-child,Black,Male,0,0,40,United-States
22,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,United-States
76,Private,7th-8th,4,Widowed,Protective-serv,Not-in-family,White,Male,0,0,30,United-States
36,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States
50,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,60,South
36,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
34,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States
23,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,37,United-States
59,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
17,?,12th,8,Never-married,?,Own-child,White,Male,0,0,30,United-States
43,Self-emp-not-inc,10th,6,Divorced,Farming-fishing,Unmarried,White,Male,0,0,25,United-States
20,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,30,United-States
18,Private,12th,8,Never-married,Farming-fishing,Own-child,White,Male,0,0,55,United-States
34,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States
24,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,42,United-States
22,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States
26,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States
30,Local-gov,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
42,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States
58,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,7688,0,50,United-States
18,?,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,30,United-States
34,Private,9th,5,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
23,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
54,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,70,United-States
48,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States
38,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
31,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States
45,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
19,Private,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Female,0,0,15,United-States
43,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,60,United-States
28,Federal-gov,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,72,United-States
19,?,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,40,United-States
41,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States
43,Private,Bachelors,13,Divorced,Tech-support,Not-in-family,White,Male,0,1876,40,United-States
48,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
39,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States
47,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
31,Private,Some-college,10,Divorced,Other-service,Own-child,White,Female,0,0,20,United-States
23,Private,Assoc-acdm,12,Never-married,Tech-support,Own-child,White,Female,0,0,40,United-States
31,Local-gov,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,60,United-States
39,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
43,Private,Some-college,10,Divorced,Tech-support,Unmarried,Black,Female,0,0,35,United-States
53,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
26,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,36,United-States
20,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States
65,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States
53,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,India
48,Private,1st-4th,2,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,52,Dominican-Republic
53,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,United-States
38,Private,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States
20,Private,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States
40,Private,Some-college,10,Divorced,Tech-support,Not-in-family,White,Male,0,0,40,United-States
46,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
23,Private,Masters,14,Never-married,Prof-specialty,Own-child,White,Female,0,0,36,United-States
43,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,70,India
30,Private,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States
23,Private,Bachelors,13,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,20,United-States
34,Self-emp-not-inc,7th-8th,4,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States
25,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,Mexico
24,Self-emp-not-inc,7th-8th,4,Never-married,Farming-fishing,Own-child,White,Male,0,0,50,United-States
27,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
17,?,11th,7,Never-married,?,Own-child,White,Female,0,0,16,United-States
53,Private,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Male,0,0,40,United-States
