row_id,age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,timestamp
30536,29,Private,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,United-States,2025-07-01T17:31:10.269483
30537,28,Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178,0,40,United-States,2025-07-01T17:31:12.534828
30538,35,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,2025-07-01T17:31:14.800180
30539,36,Private,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,2025-07-01T17:31:17.065539
30540,45,Private,Doctorate,16,Divorced,Prof-specialty,Unmarried,Black,Female,0,3004,35,United-States,2025-07-01T17:31:19.330904
30541,30,Self-emp-not-inc,Assoc-acdm,12,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,2025-07-01T17:31:21.596275
30542,35,Self-emp-inc,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,60,United-States,2025-07-01T17:31:23.861653
30543,27,Private,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,2025-07-01T17:31:26.127038
30544,22,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,Yugoslavia,2025-07-01T17:31:28.392429
30545,24,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,30,United-States,2025-07-01T17:31:30.657827
30546,47,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,2025-07-01T17:31:32.923232
30547,47,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,2025-07-01T17:31:35.188643
30548,18,Private,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States,2025-07-01T17:31:37.454060
30549,18,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,30,United-States,2025-07-01T17:31:39.719484
30550,31,Local-gov,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,Male,0,0,47,United-States,2025-07-01T17:31:41.984914
30551,43,Self-emp-not-inc,Masters,14,Divorced,Other-service,Unmarried,White,Female,0,0,30,United-States,2025-07-01T17:31:44.250352
30552,45,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Other,Male,4064,0,40,United-States,2025-07-01T17:31:46.515795
30553,39,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,2025-07-01T17:31:48.781245
30554,30,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,50,United-States,2025-07-01T17:31:51.046702
30555,22,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,2025-07-01T17:31:53.312165
30556,30,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,85,United-States,2025-07-01T17:31:55.577635
30557,36,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,2025-07-01T17:31:57.843112
30558,20,State-gov,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,30,United-States,2025-07-01T17:32:00.108594
30559,61,?,1st-4th,2,Married-civ-spouse,?,Husband,White,Male,3942,0,20,Mexico,2025-07-01T17:32:02.374084
30560,27,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1902,45,United-States,2025-07-01T17:32:04.639580
30561,59,Local-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,2025-07-01T17:32:06.905082
30562,60,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-01T17:32:09.170592
30563,43,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,2025-07-01T17:32:11.436107
30564,35,Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,60,United-States,2025-07-01T17:32:13.701629
30565,40,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,2025-07-01T17:32:15.967158
30566,20,Private,11th,7,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,2961,0,35,United-States,2025-07-01T17:32:18.232693
30567,47,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,2025-07-01T17:32:20.498235
30568,40,Private,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,2025-07-01T17:32:22.763783
30569,20,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,2025-07-01T17:32:25.029338
30570,75,?,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,13,United-States,2025-07-01T17:32:27.294900
30571,25,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,2025-07-01T17:32:29.560468
30572,47,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,2025-07-01T17:32:31.826042
30573,29,Self-emp-not-inc,Assoc-acdm,12,Widowed,Sales,Unmarried,White,Female,0,0,40,United-States,2025-07-01T17:32:34.091623
30574,34,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,2025-07-01T17:32:36.357211
30575,45,State-gov,Bachelors,13,Separated,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,2025-07-01T17:32:38.622805
30576,23,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,2597,0,50,United-States,2025-07-01T17:32:40.888406
30577,46,Private,Assoc-acdm,12,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,2025-07-01T17:32:43.154013
30578,41,State-gov,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,0,38,United-States,2025-07-01T17:32:45.419627
30579,29,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,2025-07-01T17:32:47.685247
30580,17,Private,11th,7,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,0,0,20,United-States,2025-07-01T17:32:49.950874
30581,39,Private,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-01T17:32:52.216507
30582,37,Private,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,2025-07-01T17:32:54.482147
30583,34,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,?,2025-07-01T17:32:56.747794
30584,20,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T17:32:59.013446
30585,18,?,HS-grad,9,Never-married,?,Own-child,Asian-Pac-Islander,Female,0,1602,38,United-States,2025-07-01T17:33:01.279106
30586,52,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-01T17:33:03.544772
30587,42,Local-gov,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Wife,Amer-Indian-Eskimo,Female,0,0,40,United-States,2025-07-01T17:33:05.810445
30588,22,Private,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,Mexico,2025-07-01T17:33:08.076124
30589,66,State-gov,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,55,United-States,2025-07-01T17:33:10.341810
30590,35,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,65,United-States,2025-07-01T17:33:12.607502
30591,40,Local-gov,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T17:33:14.873201
30592,21,Private,HS-grad,9,Divorced,Sales,Unmarried,Amer-Indian-Eskimo,Female,0,0,38,United-States,2025-07-01T17:33:17.138906
30593,51,Local-gov,HS-grad,9,Divorced,Protective-serv,Unmarried,White,Male,0,0,52,United-States,2025-07-01T17:33:19.404618
30594,34,Private,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-01T17:33:21.670336
30595,24,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-01T17:33:23.936061
30596,43,Private,Bachelors,13,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,2025-07-01T17:33:26.201792
30597,34,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,2025-07-01T17:33:28.467530
30598,42,Local-gov,Masters,14,Never-married,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,2025-07-01T17:33:30.733275
30599,41,Private,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,0,0,30,United-States,2025-07-01T17:33:32.999026
30600,21,Private,HS-grad,9,Never-married,Transport-moving,Own-child,White,Female,0,0,40,United-States,2025-07-01T17:33:35.264784
30601,64,Local-gov,7th-8th,4,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,10,United-States,2025-07-01T17:33:37.530548
30602,24,Federal-gov,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,1974,40,United-States,2025-07-01T17:33:39.796318
30603,23,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,10,United-States,2025-07-01T17:33:42.062096
30604,29,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,2025-07-01T17:33:44.327879
30605,44,Self-emp-not-inc,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,60,United-States,2025-07-01T17:33:46.593670
30606,28,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,2025-07-01T17:33:48.859466
30607,33,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,2025-07-01T17:33:51.125270
30608,35,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-01T17:33:53.391080
30609,41,Private,10th,6,Married-spouse-absent,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,2025-07-01T17:33:55.656896
30610,42,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Black,Male,0,0,40,United-States,2025-07-01T17:33:57.922719
30611,51,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,99,United-States,2025-07-01T17:34:00.188548
30612,32,Private,11th,7,Never-married,Other-service,Unmarried,Black,Female,0,0,40,Jamaica,2025-07-01T17:34:02.454384
30613,37,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,2025-07-01T17:34:04.720227
30614,18,Private,11th,7,Never-married,Sales,Own-child,White,Female,0,0,25,United-States,2025-07-01T17:34:06.986076
30615,24,Private,Assoc-voc,11,Never-married,Other-service,Own-child,White,Female,0,0,35,United-States,2025-07-01T17:34:09.251932
30616,29,?,Some-college,10,Divorced,?,Unmarried,White,Female,0,0,40,United-States,2025-07-01T17:34:11.517794
30617,45,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,2025-07-01T17:34:13.783662
30618,52,Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,2025-07-01T17:34:16.049538
30619,35,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,2025-07-01T17:34:18.315419
30620,46,Self-emp-inc,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,2025-07-01T17:34:20.581308
30621,63,Private,HS-grad,9,Widowed,Exec-managerial,Unmarried,White,Male,0,0,50,United-States,2025-07-01T17:34:22.847202
30622,32,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,35,United-States,2025-07-01T17:34:25.113104
30623,24,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,594,0,15,United-States,2025-07-01T17:34:27.379012
30624,72,?,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,32,Canada,2025-07-01T17:34:29.644926
30625,35,?,Some-college,10,Never-married,?,Unmarried,White,Male,0,0,10,United-States,2025-07-01T17:34:31.910847
30626,29,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,2025-07-01T17:34:34.176774
30627,35,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,50,United-States,2025-07-01T17:34:36.442708
30628,70,Private,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,32,United-States,2025-07-01T17:34:38.708649
30629,65,?,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,5556,0,48,United-States,2025-07-01T17:34:40.974596
30630,36,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,30,United-States,2025-07-01T17:34:43.240549
30631,53,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,4386,0,30,United-States,2025-07-01T17:34:45.506510
30632,49,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,2025-07-01T17:34:47.772476
30633,60,Private,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,40,United-States,2025-07-01T17:34:50.038449
30634,18,Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,2025-07-01T17:34:52.304429
30635,21,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,35,Italy,2025-07-01T17:34:54.570415
30636,42,Private,10th,6,Never-married,Transport-moving,Not-in-family,Black,Male,0,0,40,United-States,2025-07-01T17:34:56.836408
30637,25,State-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,37,United-States,2025-07-01T17:34:59.102407
30638,32,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-01T17:35:01.368413
30639,25,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,?,2025-07-01T17:35:03.634425
30640,47,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,7298,0,40,United-States,2025-07-01T17:35:05.900444
30641,30,Private,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,2025-07-01T17:35:08.166470
30642,21,?,Assoc-acdm,12,Never-married,?,Own-child,White,Female,0,0,40,United-States,2025-07-01T17:35:10.432502
30643,38,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,2025-07-01T17:35:12.698540
30644,34,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,2051,55,United-States,2025-07-01T17:35:14.964585
30645,37,Private,Assoc-acdm,12,Never-married,Other-service,Not-in-family,White,Female,0,0,30,United-States,2025-07-01T17:35:17.230636
30646,56,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,2025-07-01T17:35:19.496694
30647,52,State-gov,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,2025-07-01T17:35:21.762759
30648,23,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,2025-07-01T17:35:24.028830
30649,29,State-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,42,United-States,2025-07-01T17:35:26.294908
30650,45,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-01T17:35:28.560992
30651,23,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,2025-07-01T17:35:30.827082
30652,45,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,65,United-States,2025-07-01T17:35:33.093180
30653,30,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,42,United-States,2025-07-01T17:35:35.359283
30654,45,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,2025-07-01T17:35:37.625393
30655,26,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,2025-07-01T17:35:39.891510
30656,23,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,2025-07-01T17:35:42.157633
30657,24,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,40,?,2025-07-01T17:35:44.423763
30658,43,Private,Masters,14,Widowed,Exec-managerial,Unmarried,White,Male,4934,0,40,United-States,2025-07-01T17:35:46.689900
30659,42,Private,HS-grad,9,Divorced,Handlers-cleaners,Unmarried,White,Male,0,0,40,United-States,2025-07-01T17:35:48.956042
30660,72,Private,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,25,United-States,2025-07-01T17:35:51.222192
30661,21,?,Some-college,10,Never-married,?,Own-child,White,Female,0,0,40,United-States,2025-07-01T17:35:53.488348
30662,57,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,United-States,2025-07-01T17:35:55.754510
30663,24,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,2025-07-01T17:35:58.020679
30664,27,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,2025-07-01T17:36:00.286854
30665,54,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,2025-07-01T17:36:02.553036
30666,42,Local-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,2025-07-01T17:36:04.819225
30667,17,Private,9th,5,Never-married,Other-service,Own-child,Black,Male,0,0,40,United-States,2025-07-01T17:36:07.085420
30668,48,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,2025-07-01T17:36:09.351621
30669,39,Private,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,2025-07-01T17:36:11.617829
30670,41,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,70,United-States,2025-07-01T17:36:13.884044
30671,50,Private,7th-8th,4,Married-civ-spouse,Other-service,Wife,White,Female,0,0,35,?,2025-07-01T17:36:16.150265
30672,57,Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,45,United-States,2025-07-01T17:36:18.416493
30673,44,Local-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,36,United-States,2025-07-01T17:36:20.682727
30674,20,?,HS-grad,9,Never-married,?,Not-in-family,White,Female,0,0,28,United-States,2025-07-01T17:36:22.948967
30675,49,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,2025-07-01T17:36:25.215215
30676,44,Private,Assoc-acdm,12,Never-married,Prof-specialty,Unmarried,Black,Female,1151,0,50,United-States,2025-07-01T17:36:27.481468
30677,42,Private,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,0,0,44,United-States,2025-07-01T17:36:29.747729
30678,18,?,Some-college,10,Never-married,?,Own-child,White,Male,0,0,16,United-States,2025-07-01T17:36:32.013995
30679,18,Private,12th,8,Never-married,Other-service,Own-child,White,Male,0,0,18,United-States,2025-07-01T17:36:34.280269
30680,51,Private,HS-grad,9,Widowed,Tech-support,Unmarried,Black,Female,0,0,40,United-States,2025-07-01T17:36:36.546548
30681,28,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,2025-07-01T17:36:38.812835
30682,39,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,15024,0,45,United-States,2025-07-01T17:36:41.079127
30683,25,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,52,United-States,2025-07-01T17:36:43.345427
30684,41,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,50,United-States,2025-07-01T17:36:45.611733
30685,39,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,2025-07-01T17:36:47.878045
30686,42,Self-emp-not-inc,11th,7,Separated,Other-service,Unmarried,White,Female,0,0,30,United-States,2025-07-01T17:36:50.144364
30687,33,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,1617,40,United-States,2025-07-01T17:36:52.410689
30688,63,?,10th,6,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,2025-07-01T17:36:54.677021
30689,47,Private,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,45,United-States,2025-07-01T17:36:56.943360
30690,27,Local-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,68,United-States,2025-07-01T17:36:59.209704
30691,39,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1848,45,United-States,2025-07-01T17:37:01.476056
30692,20,Private,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,2025-07-01T17:37:03.742414
30693,49,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,2025-07-01T17:37:06.008778
30694,70,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,28,United-States,2025-07-01T17:37:08.275149
30695,46,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,1740,35,United-States,2025-07-01T17:37:10.541527
30696,47,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,30,United-States,2025-07-01T17:37:12.807911
30697,35,Private,9th,5,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T17:37:15.074302
30698,24,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T17:37:17.340699
30699,22,?,Some-college,10,Never-married,?,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T17:37:19.607102
30700,43,Private,Bachelors,13,Divorced,Other-service,Not-in-family,White,Female,0,0,35,United-States,2025-07-01T17:37:21.873512
30701,60,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,?,2025-07-01T17:37:24.139929
30702,53,Private,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,2025-07-01T17:37:26.406352
30703,47,Private,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,2025-07-01T17:37:28.672782
30704,34,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,2025-07-01T17:37:30.939218
30705,37,Private,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T17:37:33.205661
30706,35,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,2025-07-01T17:37:35.472110
30707,23,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,2025-07-01T17:37:37.738565
30708,27,?,HS-grad,9,Married-civ-spouse,?,Own-child,White,Female,0,0,15,United-States,2025-07-01T17:37:40.005028
30709,29,Private,HS-grad,9,Never-married,Transport-moving,Other-relative,White,Male,0,0,50,United-States,2025-07-01T17:37:42.271496
30710,23,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T17:37:44.537972
30711,35,Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,35,United-States,2025-07-01T17:37:46.804453
30712,18,?,HS-grad,9,Never-married,?,Own-child,White,Female,0,0,12,United-States,2025-07-01T17:37:49.070942
30713,27,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,2025-07-01T17:37:51.337436
30714,56,?,Some-college,10,Divorced,?,Not-in-family,White,Female,0,0,20,United-States,2025-07-01T17:37:53.603938
30715,40,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,70,United-States,2025-07-01T17:37:55.870445
30716,31,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,65,United-States,2025-07-01T17:37:58.136960
30717,18,Private,Some-college,10,Never-married,Sales,Unmarried,White,Male,2176,0,40,United-States,2025-07-01T17:38:00.403481
30718,25,Private,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,2025-07-01T17:38:02.670008
30719,36,Private,Some-college,10,Never-married,Protective-serv,Unmarried,Black,Female,0,0,40,United-States,2025-07-01T17:38:04.936542
30720,38,Private,10th,6,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T17:38:07.203082
30721,52,Private,HS-grad,9,Widowed,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T17:38:09.469629
30722,23,Private,HS-grad,9,Never-married,Other-service,Unmarried,White,Male,0,0,35,Mexico,2025-07-01T17:38:11.736182
30723,48,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,30,United-States,2025-07-01T17:38:14.002742
30724,34,?,HS-grad,9,Never-married,?,Unmarried,Black,Female,0,0,35,United-States,2025-07-01T17:38:16.269309
30725,46,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,2025-07-01T17:38:18.535881
30726,26,Private,HS-grad,9,Married-spouse-absent,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T17:38:20.802461
30727,47,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,2025-07-01T17:38:23.069047
30728,21,?,Some-college,10,Never-married,?,Own-child,White,Female,0,0,3,United-States,2025-07-01T17:38:25.335639
30729,65,Private,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,6723,0,40,United-States,2025-07-01T17:38:27.602238
30730,31,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,2025-07-01T17:38:29.868844
30731,38,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,7688,0,40,United-States,2025-07-01T17:38:32.135455
30732,68,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,2025-07-01T17:38:34.402074
30733,26,Private,Bachelors,13,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,0,0,40,Hong,2025-07-01T17:38:36.668699
30734,42,Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T17:38:38.935330
30735,49,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-01T17:38:41.201968
30736,42,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,1887,40,Philippines,2025-07-01T17:38:43.468613
30737,39,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,65,United-States,2025-07-01T17:38:45.735264
30738,31,Self-emp-not-inc,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-01T17:38:48.001921
30739,28,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,20,United-States,2025-07-01T17:38:50.268585
30740,36,Private,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,2025-07-01T17:38:52.535256
30741,42,State-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,2025-07-01T17:38:54.801933
