age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,timestamp
38,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Italy,2025-07-02T11:05:07.137456
38,Private,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,2025-07-02T11:05:08.026434
40,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,2025-07-02T11:05:08.911427
39,Private,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,2025-07-02T11:05:09.827506
38,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,?,2025-07-02T11:05:10.808502
26,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,2025-07-02T11:05:11.885661
23,State-gov,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,10,United-States,2025-07-02T11:05:13.086391
20,Private,5th-6th,3,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,Guatemala,2025-07-02T11:05:14.433178
49,Private,Bachelors,13,Married-spouse-absent,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,Philippines,2025-07-02T11:05:15.942682
23,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,2025-07-02T11:05:17.625077
47,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,Canada,2025-07-02T11:05:19.483645
43,Private,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,2025-07-02T11:05:21.514644
56,Private,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,30,United-States,2025-07-02T11:05:23.707458
60,Self-emp-not-inc,11th,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,35,United-States,2025-07-02T11:05:26.045018
29,Private,HS-grad,9,Divorced,Sales,Own-child,White,Male,0,0,40,United-States,2025-07-02T11:05:28.504488
25,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,38,United-States,2025-07-02T11:05:31.058170
39,Private,Assoc-voc,11,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,2025-07-02T11:05:33.674608
37,Private,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,Other,Female,4101,0,35,United-States,2025-07-02T11:05:36.319849
38,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,2202,0,45,United-States,2025-07-02T11:05:38.958786
47,Private,HS-grad,9,Divorced,Tech-support,Not-in-family,White,Female,0,0,36,United-States,2025-07-02T11:05:41.556568
50,Self-emp-not-inc,Prof-school,15,Divorced,Sales,Not-in-family,White,Male,0,0,50,United-States,2025-07-02T11:05:44.079982
64,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,2025-07-02T11:05:46.498781
35,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-02T11:05:48.786889
25,?,11th,7,Never-married,?,Unmarried,White,Female,0,0,40,United-States,2025-07-02T11:05:50.923438
42,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,44,United-States,2025-07-02T11:05:52.893606
51,Private,Bachelors,13,Separated,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,2025-07-02T11:05:54.689200
21,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,2025-07-02T11:05:56.308989
53,Self-emp-not-inc,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,2025-07-02T11:05:57.758751
29,Private,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,2025-07-02T11:05:59.051042
34,Private,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,2829,0,50,?,2025-07-02T11:06:00.204695
37,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,2025-07-02T11:06:01.244070
20,Private,12th,8,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,2025-07-02T11:06:02.198085
18,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,2025-07-02T11:06:03.099060
57,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,45,United-States,2025-07-02T11:06:03.981427
47,?,Assoc-voc,11,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,2025-07-02T11:06:04.880365
27,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,2829,0,40,United-States,2025-07-02T11:06:05.830387
23,Self-emp-inc,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,2025-07-02T11:06:06.863973
36,Self-emp-inc,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,0,60,United-States,2025-07-02T11:06:08.010271
48,Private,HS-grad,9,Divorced,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,2025-07-02T11:06:09.293933
40,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,43,United-States,2025-07-02T11:06:10.734139
51,Private,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,16,United-States,2025-07-02T11:06:12.343825
59,Private,9th,5,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,2025-07-02T11:06:14.129170
32,Private,Some-college,10,Married-civ-spouse,Sales,Other-relative,Asian-Pac-Islander,Female,0,0,40,Greece,2025-07-02T11:06:16.089352
39,Private,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,2025-07-02T11:06:18.216579
32,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,2025-07-02T11:06:20.496397
38,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,2025-07-02T11:06:22.908270
44,State-gov,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,2025-07-02T11:06:25.426399
51,Private,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,2025-07-02T11:06:28.020746
54,Private,HS-grad,9,Never-married,Other-service,Other-relative,White,Female,0,0,20,Hungary,2025-07-02T11:06:30.658237
22,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,30,United-States,2025-07-02T11:06:33.304075
19,Private,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Female,0,0,40,United-States,2025-07-02T11:06:35.923134
31,Federal-gov,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,United-States,2025-07-02T11:06:38.481353
53,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-02T11:06:40.947096
28,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,2025-07-02T11:06:43.292416
19,Private,HS-grad,9,Never-married,Protective-serv,Not-in-family,White,Male,0,0,32,United-States,2025-07-02T11:06:45.494166
40,Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States,2025-07-02T11:06:47.534922
21,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,10,United-States,2025-07-02T11:06:49.403679
39,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,Italy,2025-07-02T11:06:51.096288
40,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,35,United-States,2025-07-02T11:06:52.615624
36,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,Cambodia,2025-07-02T11:06:53.971469
18,Private,9th,5,Never-married,Sales,Own-child,White,Female,0,0,42,United-States,2025-07-02T11:06:55.180123
32,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,7688,0,55,Mexico,2025-07-02T11:06:56.263753
50,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,2025-07-02T11:06:57.249513
18,Private,11th,7,Never-married,Sales,Own-child,White,Male,0,0,15,United-States,2025-07-02T11:06:58.168457
19,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,43,United-States,2025-07-02T11:06:59.054302
53,Private,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,2025-07-02T11:06:59.942085
49,Private,HS-grad,9,Divorced,Other-service,Unmarried,Black,Female,0,0,32,United-States,2025-07-02T11:07:00.866768
40,Private,Bachelors,13,Married-spouse-absent,Transport-moving,Own-child,Other,Male,0,0,45,?,2025-07-02T11:07:01.861838
31,Private,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,2025-07-02T11:07:02.957979
47,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,35,United-States,2025-07-02T11:07:04.181845
35,Local-gov,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,2025-07-02T11:07:05.554996
47,Local-gov,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,2025-07-02T11:07:07.093044
43,Self-emp-not-inc,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,20,United-States,2025-07-02T11:07:08.805024
51,Private,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,21,United-States,2025-07-02T11:07:10.693038
54,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,2025-07-02T11:07:12.752170
76,Local-gov,9th,5,Married-civ-spouse,Other-service,Husband,White,Male,0,0,30,United-States,2025-07-02T11:07:14.970683
33,Private,7th-8th,4,Never-married,Sales,Not-in-family,White,Male,0,0,43,Mexico,2025-07-02T11:07:17.330485
19,Private,12th,8,Never-married,Transport-moving,Own-child,White,Male,0,0,15,United-States,2025-07-02T11:07:19.807850
49,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,5013,0,40,United-States,2025-07-02T11:07:22.374368
26,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,2025-07-02T11:07:24.998073
23,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States,2025-07-02T11:07:27.644719
49,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,United-States,2025-07-02T11:07:30.279146
24,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,65,United-States,2025-07-02T11:07:32.866681
48,Private,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,2025-07-02T11:07:35.374521
36,State-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,2025-07-02T11:07:37.773039
33,Private,12th,8,Separated,Adm-clerical,Unmarried,White,Female,1471,0,40,United-States,2025-07-02T11:07:40.036966
31,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,15024,0,48,Philippines,2025-07-02T11:07:42.146401
53,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,44,United-States,2025-07-02T11:07:44.087601
22,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,10,United-States,2025-07-02T11:07:45.853528
43,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-02T11:07:47.444135
31,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Italy,2025-07-02T11:07:48.866362
53,State-gov,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,2025-07-02T11:07:50.133862
36,Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,2025-07-02T11:07:51.266459
47,Local-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,2025-07-02T11:07:52.289351
52,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Germany,2025-07-02T11:07:53.232113
39,Private,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,2025-07-02T11:07:54.127513
24,Private,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,2025-07-02T11:07:55.010207
17,Local-gov,10th,6,Never-married,Protective-serv,Own-child,White,Female,0,1602,40,United-States,2025-07-02T11:07:55.915359
53,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,15024,0,40,United-States,2025-07-02T11:07:56.877236
21,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,2025-07-02T11:07:57.927844
29,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,0,0,64,Philippines,2025-07-02T11:07:59.095653
34,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,2025-07-02T11:08:00.404459
28,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,2025-07-02T11:08:01.872436
61,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,2025-07-02T11:08:03.511415
20,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,60,United-States,2025-07-02T11:08:05.326408
47,State-gov,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,2025-07-02T11:08:07.315410
40,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,2025-07-02T11:08:09.469479
26,Local-gov,Some-college,10,Never-married,Other-service,Own-child,Black,Female,0,0,10,Jamaica,2025-07-02T11:08:11.773093
53,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-02T11:08:14.204767
26,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,2025-07-02T11:08:16.737911
39,Private,Prof-school,15,Married-civ-spouse,Sales,Husband,White,Male,0,2415,99,United-States,2025-07-02T11:08:19.341889
17,Local-gov,11th,7,Never-married,Prof-specialty,Own-child,Black,Male,0,0,15,United-States,2025-07-02T11:08:21.983243
46,Private,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,2025-07-02T11:08:24.627024
34,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,40,United-States,2025-07-02T11:08:27.238185
45,Self-emp-not-inc,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,45,France,2025-07-02T11:08:29.782981
23,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,16,United-States,2025-07-02T11:08:32.230313
41,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-02T11:08:34.552966
26,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,2025-07-02T11:08:36.728696
28,Self-emp-not-inc,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,4,United-States,2025-07-02T11:08:38.741118
18,Self-emp-inc,11th,7,Never-married,Sales,Own-child,White,Male,0,0,15,United-States,2025-07-02T11:08:40.580355
38,Private,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,2025-07-02T11:08:42.243437
66,?,Assoc-voc,11,Widowed,?,Not-in-family,White,Female,2964,0,30,United-States,2025-07-02T11:08:43.734414
28,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,2025-07-02T11:08:45.064200
49,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,2025-07-02T11:08:46.250133
29,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,2025-07-02T11:08:47.315288
43,Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,Wife,Amer-Indian-Eskimo,Female,0,0,50,United-States,2025-07-02T11:08:48.287553
34,State-gov,Masters,14,Never-married,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,2025-07-02T11:08:49.198519
30,Private,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,2025-07-02T11:08:50.082224
25,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,2025-07-02T11:08:50.973790
27,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,2025-07-02T11:08:51.908026
25,Private,HS-grad,9,Never-married,Sales,Own-child,Black,Male,0,0,40,United-States,2025-07-02T11:08:52.918041
22,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,2025-07-02T11:08:54.033921
26,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,?,2025-07-02T11:08:55.281533
49,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,2025-07-02T11:08:56.681492
44,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3137,0,50,United-States,2025-07-02T11:08:58.248340
37,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Farming-fishing,Husband,White,Male,2105,0,50,United-States,2025-07-02T11:08:59.989964
39,Private,Bachelors,13,Never-married,Exec-managerial,Other-relative,Black,Male,0,0,45,United-States,2025-07-02T11:09:01.907284
33,Private,HS-grad,9,Divorced,Transport-moving,Unmarried,White,Female,0,0,40,United-States,2025-07-02T11:09:03.994217
41,Self-emp-not-inc,Masters,14,Married-civ-spouse,Sales,Wife,White,Female,0,1902,35,United-States,2025-07-02T11:09:06.237916
65,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,40,United-States,2025-07-02T11:09:08.619286
40,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,53,United-States,2025-07-02T11:09:11.113741
26,?,Bachelors,13,Married-civ-spouse,?,Wife,White,Female,0,0,20,United-States,2025-07-02T11:09:13.692189
31,Private,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,2025-07-02T11:09:16.322188
28,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,2025-07-02T11:09:18.969243
71,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,2467,52,United-States,2025-07-02T11:09:21.598177
25,Local-gov,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,2025-07-02T11:09:24.174535
25,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,2025-07-02T11:09:26.665959
19,?,Some-college,10,Married-civ-spouse,?,Wife,White,Female,0,0,30,United-States,2025-07-02T11:09:29.043478
36,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,2025-07-02T11:09:31.282661
56,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,2025-07-02T11:09:33.364592
34,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,2025-07-02T11:09:35.276624
39,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-02T11:09:37.012883
31,Private,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,2025-07-02T11:09:38.574504
22,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,2025-07-02T11:09:39.969583
44,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,38,United-States,2025-07-02T11:09:41.212856
60,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,2025-07-02T11:09:42.325111
65,Private,11th,7,Divorced,Machine-op-inspct,Other-relative,White,Male,0,0,40,United-States,2025-07-02T11:09:43.332359
44,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,England,2025-07-02T11:09:44.264797
53,Local-gov,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,2025-07-02T11:09:45.155606
28,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,2025-07-02T11:09:46.039624
41,Private,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,45,United-States,2025-07-02T11:09:46.951962
40,Self-emp-inc,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,15,?,2025-07-02T11:09:47.926602
35,Private,11th,7,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,2025-07-02T11:09:48.995040
41,Self-emp-inc,9th,5,Married-civ-spouse,Sales,Wife,White,Female,0,0,70,Dominican-Republic,2025-07-02T11:09:50.185035
28,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,Canada,2025-07-02T11:09:51.519499
53,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,2025-07-02T11:09:53.015583
26,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,45,United-States,2025-07-02T11:09:54.683998
28,Local-gov,HS-grad,9,Never-married,Transport-moving,Own-child,Black,Female,0,0,40,United-States,2025-07-02T11:09:56.528582
27,Private,Some-college,10,Divorced,Craft-repair,Unmarried,White,Female,0,0,40,United-States,2025-07-02T11:09:58.546150
27,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,0,0,8,United-States,2025-07-02T11:10:00.726622
26,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-02T11:10:03.053422
53,Private,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,0,0,35,United-States,2025-07-02T11:10:05.504141
34,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Germany,2025-07-02T11:10:08.051431
50,Self-emp-inc,Masters,14,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,50,Trinadad&Tobago,2025-07-02T11:10:10.664092
30,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,62,United-States,2025-07-02T11:10:13.308319
47,Private,HS-grad,9,Separated,Craft-repair,Unmarried,Black,Male,0,0,40,United-States,2025-07-02T11:10:15.949047
27,?,HS-grad,9,Never-married,?,Not-in-family,White,Male,0,0,40,United-States,2025-07-02T11:10:18.551354
55,Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,2025-07-02T11:10:21.081846
21,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,29,?,2025-07-02T11:10:23.509993
35,Private,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,2025-07-02T11:10:25.809348
31,Self-emp-not-inc,12th,8,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Female,0,0,50,?,2025-07-02T11:10:27.958594
39,Self-emp-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,2025-07-02T11:10:29.942401
30,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,2025-07-02T11:10:31.752035
39,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,1887,40,United-States,2025-07-02T11:10:33.385704
19,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,2025-07-02T11:10:34.848632
25,?,HS-grad,9,Married-spouse-absent,?,Not-in-family,White,Male,0,0,40,United-States,2025-07-02T11:10:36.152851
57,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,60,United-States,2025-07-02T11:10:37.316719
21,Private,Some-college,10,Never-married,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,0,0,20,South,2025-07-02T11:10:38.364188
30,?,7th-8th,4,Widowed,?,Not-in-family,White,Female,0,0,44,United-States,2025-07-02T11:10:39.323853
25,Self-emp-not-inc,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,22,United-States,2025-07-02T11:10:40.227809
32,Private,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,2025-07-02T11:10:41.110370
26,Private,HS-grad,9,Separated,Craft-repair,Unmarried,Black,Female,0,1594,40,United-States,2025-07-02T11:10:42.006706
42,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,2025-07-02T11:10:42.951434
39,Self-emp-not-inc,Some-college,10,Divorced,Sales,Unmarried,White,Male,0,0,47,United-States,2025-07-02T11:10:43.977246
48,Private,Bachelors,13,Divorced,Priv-house-serv,Not-in-family,White,Female,0,0,44,Germany,2025-07-02T11:10:45.113599
24,Private,Some-college,10,Never-married,Other-service,Unmarried,Black,Female,0,0,35,United-States,2025-07-02T11:10:46.385542
46,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,2025-07-02T11:10:47.812722
53,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,25,United-States,2025-07-02T11:10:49.408593
36,Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,70,United-States,2025-07-02T11:10:51.179887
34,Private,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,45,United-States,2025-07-02T11:10:53.126342
25,Private,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,70,United-States,2025-07-02T11:10:55.240711
33,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,99999,0,30,United-States,2025-07-02T11:10:57.509055
45,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,2025-07-02T11:10:59.911294
31,Federal-gov,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,2025-07-02T11:11:02.422014
21,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,20,United-States,2025-07-02T11:11:05.011472
33,Private,9th,5,Divorced,Craft-repair,Unmarried,White,Male,114,0,55,United-States,2025-07-02T11:11:07.646787
44,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,2025-07-02T11:11:10.293253
34,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,Puerto-Rico,2025-07-02T11:11:12.915715
30,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,10,United-States,2025-07-02T11:11:15.479978
32,Local-gov,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,2025-07-02T11:11:17.954166
46,?,HS-grad,9,Divorced,?,Not-in-family,Black,Female,0,0,40,United-States,2025-07-02T11:11:20.309994
29,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,2025-07-02T11:11:22.523896
20,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,2025-07-02T11:11:24.577964
35,State-gov,HS-grad,9,Divorced,Protective-serv,Unmarried,White,Female,0,0,40,United-States,2025-07-02T11:11:26.460661
35,Private,HS-grad,9,Separated,Prof-specialty,Other-relative,Black,Female,0,0,40,United-States,2025-07-02T11:11:28.167285
