age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,timestamp
34,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,2025-07-01T13:15:35.294118
27,State-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,2025-07-01T13:15:37.058824
20,?,Some-college,10,Never-married,?,Own-child,White,Female,0,0,20,United-States,2025-07-01T13:15:38.823529
47,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,56,United-States,2025-07-01T13:15:40.588235
46,Private,7th-8th,4,Never-married,Other-service,Own-child,White,Male,0,0,52,United-States,2025-07-01T13:15:42.352941
28,Private,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,2025-07-01T13:15:44.117647
45,Private,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,United-States,2025-07-01T13:15:45.882353
26,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,40,Thailand,2025-07-01T13:15:47.647059
32,Self-emp-not-inc,10th,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,2025-07-01T13:15:49.411765
30,Local-gov,12th,8,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,2025-07-01T13:15:51.176471
59,Private,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Puerto-Rico,2025-07-01T13:15:52.941176
58,State-gov,Doctorate,16,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,43,United-States,2025-07-01T13:15:54.705882
45,Private,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,30,United-States,2025-07-01T13:15:56.470588
76,Self-emp-not-inc,Some-college,10,Widowed,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T13:15:58.235294
38,Private,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Female,0,0,40,United-States,2025-07-01T13:16:00.000000
32,Private,Masters,14,Never-married,Sales,Own-child,Black,Male,0,0,40,United-States,2025-07-01T13:16:01.764706
38,Self-emp-not-inc,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,50,United-States,2025-07-01T13:16:03.529412
30,Private,Assoc-acdm,12,Never-married,Prof-specialty,Unmarried,Black,Female,0,0,36,United-States,2025-07-01T13:16:05.294118
53,Self-emp-inc,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Greece,2025-07-01T13:16:07.058824
41,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,?,2025-07-01T13:16:08.823529
27,State-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,2025-07-01T13:16:10.588235
44,Local-gov,Assoc-acdm,12,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,30,United-States,2025-07-01T13:16:12.352941
35,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,50,United-States,2025-07-01T13:16:14.117647
36,Private,1st-4th,2,Never-married,Other-service,Other-relative,Other,Female,0,0,40,El-Salvador,2025-07-01T13:16:15.882353
51,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,10,United-States,2025-07-01T13:16:17.647059
42,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,2025-07-01T13:16:19.411765
40,Self-emp-not-inc,Bachelors,13,Married-AF-spouse,Prof-specialty,Husband,White,Male,7298,0,50,United-States,2025-07-01T13:16:21.176471
45,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,2025-07-01T13:16:22.941176
55,Private,9th,5,Divorced,Craft-repair,Unmarried,White,Female,99999,0,37,United-States,2025-07-01T13:16:24.705882
36,Private,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,2025-07-01T13:16:26.470588
57,Federal-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,2025-07-01T13:16:28.235294
27,Private,HS-grad,9,Divorced,Tech-support,Not-in-family,White,Female,0,0,45,United-States,2025-07-01T13:16:30.000000
62,Private,Masters,14,Never-married,Handlers-cleaners,Not-in-family,White,Male,4650,0,40,United-States,2025-07-01T13:16:31.764706
29,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,2025-07-01T13:16:33.529412
38,Self-emp-not-inc,Bachelors,13,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,0,0,30,United-States,2025-07-01T13:16:35.294118
29,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,2025-07-01T13:16:37.058824
18,?,Some-college,10,Never-married,?,Own-child,White,Male,0,0,30,United-States,2025-07-01T13:16:38.823529
19,?,12th,8,Never-married,?,Own-child,Black,Male,0,0,30,United-States,2025-07-01T13:16:40.588235
32,Local-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,4865,0,40,United-States,2025-07-01T13:16:42.352941
34,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,1741,40,United-States,2025-07-01T13:16:44.117647
25,Private,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,55,United-States,2025-07-01T13:16:45.882353
34,Local-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,35,United-States,2025-07-01T13:16:47.647059
37,State-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,38,United-States,2025-07-01T13:16:49.411765
37,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,2025-07-01T13:16:51.176471
18,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,25,United-States,2025-07-01T13:16:52.941176
24,Private,Assoc-voc,11,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,2025-07-01T13:16:54.705882
17,Private,12th,8,Never-married,Other-service,Own-child,White,Female,0,0,30,United-States,2025-07-01T13:16:56.470588
35,Private,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,2025-07-01T13:16:58.235294
31,Private,Assoc-voc,11,Separated,Tech-support,Unmarried,Black,Female,0,0,32,United-States,2025-07-01T13:17:00.000000
29,Private,Assoc-acdm,12,Never-married,Craft-repair,Not-in-family,White,Male,0,0,60,United-States,2025-07-01T13:17:01.764706
49,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-01T13:17:03.529412
71,?,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,10,United-States,2025-07-01T13:17:05.294118
35,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,2025-07-01T13:17:07.058824
55,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,2025-07-01T13:17:08.823529
37,Private,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,2025-07-01T13:17:10.588235
33,Local-gov,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,18,United-States,2025-07-01T13:17:12.352941
49,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,2025-07-01T13:17:14.117647
32,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,45,United-States,2025-07-01T13:17:15.882353
63,?,11th,7,Separated,?,Not-in-family,Black,Male,0,0,40,United-States,2025-07-01T13:17:17.647059
39,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T13:17:19.411765
42,Local-gov,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,El-Salvador,2025-07-01T13:17:21.176471
30,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,United-States,2025-07-01T13:17:22.941176
30,Private,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T13:17:24.705882
48,Self-emp-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,2025-07-01T13:17:26.470588
57,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,10,United-States,2025-07-01T13:17:28.235294
56,Private,10th,6,Divorced,Other-service,Unmarried,Black,Female,0,0,45,United-States,2025-07-01T13:17:30.000000
28,Private,Some-college,10,Never-married,Protective-serv,Own-child,White,Male,0,0,40,Honduras,2025-07-01T13:17:31.764706
43,Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,24,United-States,2025-07-01T13:17:33.529412
46,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,2025-07-01T13:17:35.294118
60,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,45,United-States,2025-07-01T13:17:37.058824
50,Local-gov,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,65,United-States,2025-07-01T13:17:38.823529
37,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,2025-07-01T13:17:40.588235
41,Private,HS-grad,9,Divorced,Priv-house-serv,Other-relative,Black,Female,0,0,40,United-States,2025-07-01T13:17:42.352941
38,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,38,United-States,2025-07-01T13:17:44.117647
23,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,2025-07-01T13:17:45.882353
59,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,2025-07-01T13:17:47.647059
72,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,2329,0,60,United-States,2025-07-01T13:17:49.411765
47,Local-gov,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,33,United-States,2025-07-01T13:17:51.176471
29,Private,Assoc-voc,11,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States,2025-07-01T13:17:52.941176
35,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,2025-07-01T13:17:54.705882
24,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,15,United-States,2025-07-01T13:17:56.470588
22,Private,HS-grad,9,Never-married,Sales,Unmarried,White,Female,0,0,40,United-States,2025-07-01T13:17:58.235294
24,Private,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,2025-07-01T13:18:00.000000
42,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,45,United-States,2025-07-01T13:18:01.764706
55,Federal-gov,Bachelors,13,Separated,Other-service,Unmarried,White,Female,0,0,72,?,2025-07-01T13:18:03.529412
40,State-gov,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,20,United-States,2025-07-01T13:18:05.294118
61,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Japan,2025-07-01T13:18:07.058824
58,Self-emp-not-inc,Bachelors,13,Never-married,Farming-fishing,Own-child,White,Male,0,0,72,United-States,2025-07-01T13:18:08.823529
39,State-gov,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T13:18:10.588235
45,Self-emp-not-inc,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,2025-07-01T13:18:12.352941
25,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,45,United-States,2025-07-01T13:18:14.117647
69,?,Doctorate,16,Married-civ-spouse,?,Husband,White,Male,0,0,50,United-States,2025-07-01T13:18:15.882353
36,Private,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Male,0,0,60,?,2025-07-01T13:18:17.647059
34,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40,United-States,2025-07-01T13:18:19.411765
45,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,2025-07-01T13:18:21.176471
27,?,12th,8,Married-civ-spouse,?,Husband,Black,Male,0,0,45,United-States,2025-07-01T13:18:22.941176
28,Private,Some-college,10,Separated,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,United-States,2025-07-01T13:18:24.705882
27,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,60,United-States,2025-07-01T13:18:26.470588
41,State-gov,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,2025-07-01T13:18:28.235294
18,State-gov,HS-grad,9,Never-married,Sales,Not-in-family,Black,Female,0,0,30,United-States,2025-07-01T13:18:30.000000
44,Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,2025-07-01T13:18:31.764706
47,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,45,United-States,2025-07-01T13:18:33.529412
36,Local-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,2025-07-01T13:18:35.294118
66,Private,Preschool,1,Widowed,Priv-house-serv,Other-relative,White,Female,0,0,40,Guatemala,2025-07-01T13:18:37.058824
33,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,45,United-States,2025-07-01T13:18:38.823529
39,Local-gov,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T13:18:40.588235
30,Private,HS-grad,9,Never-married,Transport-moving,Own-child,Black,Male,0,0,40,United-States,2025-07-01T13:18:42.352941
34,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-01T13:18:44.117647
62,Self-emp-not-inc,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,32,United-States,2025-07-01T13:18:45.882353
21,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,45,United-States,2025-07-01T13:18:47.647059
50,Self-emp-inc,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,50,United-States,2025-07-01T13:18:49.411765
30,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,3103,0,60,United-States,2025-07-01T13:18:51.176471
43,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,2025-07-01T13:18:52.941176
19,Private,Some-college,10,Never-married,Other-service,Other-relative,White,Female,0,0,40,United-States,2025-07-01T13:18:54.705882
26,Federal-gov,Assoc-voc,11,Never-married,Craft-repair,Own-child,White,Male,0,0,50,Japan,2025-07-01T13:18:56.470588
50,Private,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1579,65,Canada,2025-07-01T13:18:58.235294
45,Federal-gov,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T13:19:00.000000
46,Self-emp-inc,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,2025-07-01T13:19:01.764706
17,Private,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,15,United-States,2025-07-01T13:19:03.529412
56,Private,7th-8th,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,2025-07-01T13:19:05.294118
25,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Black,Female,3103,0,40,United-States,2025-07-01T13:19:07.058824
47,Private,Masters,14,Separated,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Female,0,0,42,India,2025-07-01T13:19:08.823529
23,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,2025-07-01T13:19:10.588235
51,Self-emp-not-inc,HS-grad,9,Separated,Other-service,Unmarried,White,Female,0,0,20,United-States,2025-07-01T13:19:12.352941
19,Private,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,25,United-States,2025-07-01T13:19:14.117647
33,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-01T13:19:15.882353
32,Private,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,80,United-States,2025-07-01T13:19:17.647059
52,Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T13:19:19.411765
36,Private,Some-college,10,Separated,Other-service,Other-relative,Black,Female,0,0,40,United-States,2025-07-01T13:19:21.176471
34,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T13:19:22.941176
26,?,HS-grad,9,Never-married,?,Own-child,White,Female,0,0,40,United-States,2025-07-01T13:19:24.705882
26,Self-emp-inc,12th,8,Married-civ-spouse,Sales,Husband,Other,Male,0,0,98,Dominican-Republic,2025-07-01T13:19:26.470588
35,Local-gov,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-01T13:19:28.235294
58,Federal-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,2025-07-01T13:19:30.000000
32,Private,11th,7,Divorced,Craft-repair,Own-child,White,Male,0,0,50,United-States,2025-07-01T13:19:31.764706
23,Private,Some-college,10,Never-married,Other-service,Other-relative,White,Female,0,0,40,United-States,2025-07-01T13:19:33.529412
28,Self-emp-not-inc,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,2025-07-01T13:19:35.294118
20,Private,10th,6,Never-married,Other-service,Other-relative,White,Male,0,0,35,Mexico,2025-07-01T13:19:37.058824
17,Private,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,2025-07-01T13:19:38.823529
56,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,3103,0,45,United-States,2025-07-01T13:19:40.588235
26,Private,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Female,0,0,40,United-States,2025-07-01T13:19:42.352941
43,State-gov,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,1506,0,36,United-States,2025-07-01T13:19:44.117647
45,Self-emp-not-inc,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,35,United-States,2025-07-01T13:19:45.882353
34,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,7688,0,50,United-States,2025-07-01T13:19:47.647059
54,Private,1st-4th,2,Married-civ-spouse,Other-service,Husband,White,Male,0,0,35,Mexico,2025-07-01T13:19:49.411765
51,Local-gov,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,40,United-States,2025-07-01T13:19:51.176471
58,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,2025-07-01T13:19:52.941176
49,Private,Assoc-acdm,12,Separated,Adm-clerical,Not-in-family,White,Female,2597,0,40,United-States,2025-07-01T13:19:54.705882
21,Private,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,2025-07-01T13:19:56.470588
44,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,2025-07-01T13:19:58.235294
26,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,2025-07-01T13:20:00.000000
39,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,2025-07-01T13:20:01.764706
19,?,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,40,United-States,2025-07-01T13:20:03.529412
37,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,2025-07-01T13:20:05.294118
49,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,32,United-States,2025-07-01T13:20:07.058824
45,Private,HS-grad,9,Separated,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,2025-07-01T13:20:08.823529
60,Federal-gov,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,2025-07-01T13:20:10.588235
28,Federal-gov,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,40,United-States,2025-07-01T13:20:12.352941
23,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,0,0,30,United-States,2025-07-01T13:20:14.117647
44,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,2025-07-01T13:20:15.882353
19,State-gov,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,12,United-States,2025-07-01T13:20:17.647059
37,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,2025-07-01T13:20:19.411765
41,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,38,United-States,2025-07-01T13:20:21.176471
56,Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,40,United-States,2025-07-01T13:20:22.941176
44,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,54,United-States,2025-07-01T13:20:24.705882
30,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,36,Vietnam,2025-07-01T13:20:26.470588
23,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,2025-07-01T13:20:28.235294
44,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,3103,0,40,United-States,2025-07-01T13:20:30.000000
38,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,70,United-States,2025-07-01T13:20:31.764706
32,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,5178,0,50,United-States,2025-07-01T13:20:33.529412
57,Self-emp-not-inc,Masters,14,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,20,United-States,2025-07-01T13:20:35.294118
35,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,50,United-States,2025-07-01T13:20:37.058824
48,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,50,United-States,2025-07-01T13:20:38.823529
32,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,99,United-States,2025-07-01T13:20:40.588235
76,Federal-gov,Masters,14,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,15,United-States,2025-07-01T13:20:42.352941
57,Local-gov,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,Black,Female,0,0,30,United-States,2025-07-01T13:20:44.117647
58,?,Some-college,10,Never-married,?,Not-in-family,White,Female,0,0,40,United-States,2025-07-01T13:20:45.882353
51,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,50,United-States,2025-07-01T13:20:47.647059
50,Private,10th,6,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,United-States,2025-07-01T13:20:49.411765
38,Private,HS-grad,9,Married-AF-spouse,Other-service,Wife,White,Female,0,0,25,United-States,2025-07-01T13:20:51.176471
53,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,2002,40,United-States,2025-07-01T13:20:52.941176
59,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,United-States,2025-07-01T13:20:54.705882
23,Private,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,2025-07-01T13:20:56.470588
44,Private,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Male,8614,0,40,United-States,2025-07-01T13:20:58.235294
23,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,2025-07-01T13:21:00.000000
23,Private,Assoc-acdm,12,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,2025-07-01T13:21:01.764706
44,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,2025-07-01T13:21:03.529412
30,Private,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,2025-07-01T13:21:05.294118
28,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,2025-07-01T13:21:07.058824
46,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,2025-07-01T13:21:08.823529
34,Local-gov,Preschool,1,Never-married,Adm-clerical,Own-child,Black,Female,0,0,25,United-States,2025-07-01T13:21:10.588235
38,Private,Bachelors,13,Separated,Exec-managerial,Not-in-family,White,Male,27828,0,45,United-States,2025-07-01T13:21:12.352941
26,Private,Some-college,10,Never-married,Sales,Not-in-family,Black,Female,0,0,37,United-States,2025-07-01T13:21:14.117647
39,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-01T13:21:15.882353
28,Private,Some-college,10,Never-married,Sales,Own-child,Black,Male,0,0,40,United-States,2025-07-01T13:21:17.647059
33,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,19,India,2025-07-01T13:21:19.411765
43,Private,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,2547,40,United-States,2025-07-01T13:21:21.176471
30,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,40,China,2025-07-01T13:21:22.941176
59,State-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,2025-07-01T13:21:24.705882
26,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,2025-07-01T13:21:26.470588
28,Private,Some-college,10,Never-married,Tech-support,Own-child,Black,Male,0,0,24,United-States,2025-07-01T13:21:28.235294
48,Self-emp-not-inc,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T13:21:30.000000
49,Private,Bachelors,13,Widowed,Prof-specialty,Unmarried,White,Female,1506,0,35,United-States,2025-07-01T13:21:31.764706
41,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,2179,40,United-States,2025-07-01T13:21:33.529412
20,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,30,United-States,2025-07-01T13:21:35.294118
49,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,2025-07-01T13:21:37.058824
37,State-gov,Bachelors,13,Never-married,Prof-specialty,Other-relative,White,Male,0,0,40,United-States,2025-07-01T13:21:38.823529
18,Private,12th,8,Never-married,Sales,Own-child,White,Female,0,0,8,United-States,2025-07-01T13:21:40.588235
61,Private,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,2025-07-01T13:21:42.352941
26,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,48,United-States,2025-07-01T13:21:44.117647
66,Private,Bachelors,13,Widowed,Other-service,Not-in-family,White,Male,0,0,12,United-States,2025-07-01T13:21:45.882353
68,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,3273,0,40,United-States,2025-07-01T13:21:47.647059
27,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Wife,White,Female,0,0,40,United-States,2025-07-01T13:21:49.411765
