age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,timestamp
31,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,1741,38,United-States,2025-07-02T04:07:25.283761
28,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,2025-07-02T04:07:26.386779
51,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,2025-07-02T04:07:27.387022
45,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Female,0,0,80,United-States,2025-07-02T04:07:28.314966
43,Private,HS-grad,9,Divorced,Adm-clerical,Other-relative,Black,Male,0,0,38,United-States,2025-07-02T04:07:29.203970
31,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,2025-07-02T04:07:30.088947
31,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,2025-07-02T04:07:31.004967
45,Private,Some-college,10,Married-civ-spouse,Craft-repair,Other-relative,Asian-Pac-Islander,Male,0,0,40,Philippines,2025-07-02T04:07:31.985866
20,Private,Bachelors,13,Never-married,Sales,Other-relative,Black,Female,0,0,30,United-States,2025-07-02T04:07:33.062891
25,Private,Bachelors,13,Never-married,Tech-support,Unmarried,White,Male,0,0,40,United-States,2025-07-02T04:07:34.263458
36,Private,HS-grad,9,Widowed,Handlers-cleaners,Unmarried,White,Female,0,0,30,United-States,2025-07-02T04:07:35.610057
31,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,4101,0,50,United-States,2025-07-02T04:07:37.119358
56,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,2025-07-02T04:07:38.801541
26,Private,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,18,United-States,2025-07-02T04:07:40.659897
47,Self-emp-not-inc,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,65,United-States,2025-07-02T04:07:42.690693
40,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,2025-07-02T04:07:44.883321
32,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,48,United-States,2025-07-02T04:07:47.220720
34,State-gov,Masters,14,Never-married,Prof-specialty,Unmarried,Black,Female,0,0,24,United-States,2025-07-02T04:07:49.680059
37,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,2025-07-02T04:07:52.233645
38,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,2025-07-02T04:07:54.850028
19,Private,Assoc-voc,11,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,0,0,16,United-States,2025-07-02T04:07:57.495254
49,Private,9th,5,Divorced,Handlers-cleaners,Not-in-family,White,Female,0,0,40,United-States,2025-07-02T04:08:00.134220
18,?,HS-grad,9,Never-married,?,Own-child,Black,Female,0,0,25,United-States,2025-07-02T04:08:02.732072
26,Private,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,2025-07-02T04:08:05.255595
82,Private,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,2,United-States,2025-07-02T04:08:07.674537
40,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,2025-07-02T04:08:09.962816
28,Private,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,50,United-States,2025-07-02T04:08:12.099559
23,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Black,Male,0,0,37,United-States,2025-07-02T04:08:14.069933
19,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,2025-07-02T04:08:15.865740
67,Private,HS-grad,9,Widowed,Handlers-cleaners,Other-relative,Black,Male,0,0,32,United-States,2025-07-02T04:08:17.485739
43,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,3103,0,40,United-States,2025-07-02T04:08:18.935700
41,Private,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,Other,Female,0,0,50,United-States,2025-07-02T04:08:20.228170
37,Private,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,2025-07-02T04:08:21.381976
20,Private,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,2025-07-02T04:08:22.421473
40,Private,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,2025-07-02T04:08:23.375572
47,Private,Masters,14,Separated,Exec-managerial,Not-in-family,White,Male,99999,0,50,United-States,2025-07-02T04:08:24.276590
40,Private,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,2025-07-02T04:08:25.158959
39,State-gov,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,2025-07-02T04:08:26.057855
24,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,20,United-States,2025-07-02T04:08:27.007796
78,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,2228,0,32,United-States,2025-07-02T04:08:28.041263
67,?,Assoc-voc,11,Widowed,?,Not-in-family,White,Female,0,0,1,United-States,2025-07-02T04:08:29.187409
49,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,2025-07-02T04:08:30.470893
66,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,10,United-States,2025-07-02T04:08:31.910901
52,Private,HS-grad,9,Never-married,Prof-specialty,Unmarried,White,Female,0,323,40,United-States,2025-07-02T04:08:33.520377
59,Self-emp-inc,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States,2025-07-02T04:08:35.305509
72,Private,HS-grad,9,Widowed,Priv-house-serv,Unmarried,White,Female,0,0,12,Cuba,2025-07-02T04:08:37.265484
35,Federal-gov,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,2025-07-02T04:08:39.392517
30,Private,Bachelors,13,Married-AF-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,2025-07-02T04:08:41.672162
36,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,2025-07-02T04:08:44.083891
26,Private,HS-grad,9,Separated,Tech-support,Own-child,White,Female,0,0,40,United-States,2025-07-02T04:08:46.601909
23,Private,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,0,35,United-States,2025-07-02T04:08:49.196184
39,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,2025-07-02T04:08:51.833643
40,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,2025-07-02T04:08:54.479493
29,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,2025-07-02T04:08:57.098604
38,Private,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,0,20,United-States,2025-07-02T04:08:59.656916
63,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,2025-07-02T04:09:02.122789
58,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,2025-07-02T04:09:04.468269
30,Private,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,2025-07-02T04:09:06.670204
38,State-gov,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,2025-07-02T04:09:08.711162
25,Private,5th-6th,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,33,Mexico,2025-07-02T04:09:10.580130
44,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,2025-07-02T04:09:12.272951
43,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,2025-07-02T04:09:13.792491
21,Private,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0,0,30,United-States,2025-07-02T04:09:15.148525
41,Local-gov,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,2025-07-02T04:09:16.357344
38,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,2025-07-02T04:09:17.441110
75,?,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,6,United-States,2025-07-02T04:09:18.426970
29,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1672,40,United-States,2025-07-02T04:09:19.345974
52,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,United-States,2025-07-02T04:09:20.231838
47,Private,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,45,United-States,2025-07-02T04:09:21.119598
28,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,50,United-States,2025-07-02T04:09:22.044215
24,Private,Some-college,10,Married-civ-spouse,Priv-house-serv,Wife,White,Female,0,0,40,?,2025-07-02T04:09:23.039182
30,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,10,China,2025-07-02T04:09:24.135184
30,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,United-States,2025-07-02T04:09:25.358881
40,Private,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,2025-07-02T04:09:26.731842
27,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,30,United-States,2025-07-02T04:09:28.269684
26,Private,HS-grad,9,Never-married,Protective-serv,Unmarried,White,Male,0,0,44,United-States,2025-07-02T04:09:29.981452
32,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,37,United-States,2025-07-02T04:09:31.869255
36,State-gov,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,2025-07-02T04:09:33.928187
26,Private,12th,8,Never-married,Transport-moving,Own-child,Black,Male,0,0,40,United-States,2025-07-02T04:09:36.146517
25,Private,Some-college,10,Never-married,Transport-moving,Not-in-family,Black,Male,0,0,40,United-States,2025-07-02T04:09:38.506162
39,Private,Some-college,10,Divorced,Tech-support,Not-in-family,White,Female,0,0,40,Poland,2025-07-02T04:09:40.983402
27,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,2025-07-02T04:09:43.549831
24,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,2025-07-02T04:09:46.173487
38,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,7688,0,40,United-States,2025-07-02T04:09:48.820127
35,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,55,United-States,2025-07-02T04:09:51.454590
29,Private,Assoc-voc,11,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,2025-07-02T04:09:54.042202
49,Private,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Female,0,0,40,United-States,2025-07-02T04:09:56.550156
36,Private,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,2025-07-02T04:09:58.948821
47,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,2025-07-02T04:10:01.212924
21,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,2025-07-02T04:10:03.322555
35,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Philippines,2025-07-02T04:10:05.263963
38,Private,1st-4th,2,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Mexico,2025-07-02T04:10:07.030104
66,?,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,2025-07-02T04:10:08.620919
45,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,50,United-States,2025-07-02T04:10:10.043342
19,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States,2025-07-02T04:10:11.311018
18,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,22,United-States,2025-07-02T04:10:12.443763
37,Private,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,2025-07-02T04:10:13.466771
49,Private,Bachelors,13,Never-married,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,2025-07-02T04:10:14.409610
33,Local-gov,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,48,United-States,2025-07-02T04:10:15.305046
27,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,2025-07-02T04:10:16.187735
34,Local-gov,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,2025-07-02T04:10:17.092838
54,State-gov,Masters,14,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,40,China,2025-07-02T04:10:18.054627
24,Self-emp-inc,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,2025-07-02T04:10:19.105111
44,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,2025-07-02T04:10:20.272763
48,Self-emp-not-inc,Bachelors,13,Separated,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,2025-07-02T04:10:21.581386
23,Private,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,2025-07-02T04:10:23.049163
29,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,38,United-States,2025-07-02T04:10:24.687932
21,Private,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Female,0,0,9,United-States,2025-07-02T04:10:26.502712
18,Private,12th,8,Never-married,Other-service,Own-child,White,Female,0,0,32,United-States,2025-07-02T04:10:28.491508
18,Private,9th,5,Never-married,Sales,Own-child,Other,Female,0,0,32,United-States,2025-07-02T04:10:30.645387
29,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,2025-07-02T04:10:32.948832
29,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,2025-07-02T04:10:35.380366
41,Private,HS-grad,9,Separated,Machine-op-inspct,Other-relative,Black,Female,0,0,40,United-States,2025-07-02T04:10:37.913405
32,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,2025-07-02T04:10:40.517318
61,Private,10th,6,Divorced,Other-service,Not-in-family,Black,Female,0,0,24,United-States,2025-07-02T04:10:43.158648
79,Private,HS-grad,9,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,0,0,6,United-States,2025-07-02T04:10:45.802447
34,Private,Assoc-acdm,12,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,2025-07-02T04:10:48.413669
46,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,2025-07-02T04:10:50.958564
50,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,2025-07-02T04:10:53.406031
29,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,2025-07-02T04:10:55.728848
23,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,3674,0,40,United-States,2025-07-02T04:10:57.904767
64,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,2025-07-02T04:10:59.917393
70,Local-gov,Masters,14,Never-married,Prof-specialty,Unmarried,White,Female,7896,0,50,United-States,2025-07-02T04:11:01.756842
28,Local-gov,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,1980,40,United-States,2025-07-02T04:11:03.420135
51,Private,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Greece,2025-07-02T04:11:04.911315
20,?,Some-college,10,Never-married,?,Own-child,White,Female,0,0,40,United-States,2025-07-02T04:11:06.241286
34,State-gov,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,4865,0,55,United-States,2025-07-02T04:11:07.427380
29,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,2025-07-02T04:11:08.492664
49,Private,Bachelors,13,Married-spouse-absent,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Philippines,2025-07-02T04:11:09.465022
77,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,2025-07-02T04:11:10.376043
32,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,35,United-States,2025-07-02T04:11:11.259760
27,Private,Bachelors,13,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States,2025-07-02T04:11:12.151295
22,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,2025-07-02T04:11:13.085459
35,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Cuba,2025-07-02T04:11:14.095363
42,Local-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1902,40,United-States,2025-07-02T04:11:15.211099
35,State-gov,HS-grad,9,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,2025-07-02T04:11:16.458539
62,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,2025-07-02T04:11:17.858304
33,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,2635,0,16,United-States,2025-07-02T04:11:19.424945
45,Private,Some-college,10,Widowed,Exec-managerial,Unmarried,White,Female,0,0,55,United-States,2025-07-02T04:11:21.166356
19,Private,Some-college,10,Married-spouse-absent,Sales,Own-child,White,Female,0,1602,40,United-States,2025-07-02T04:11:23.083467
38,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,2025-07-02T04:11:25.170202
26,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,45,United-States,2025-07-02T04:11:27.413722
29,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,2025-07-02T04:11:29.794939
33,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,2025-07-02T04:11:32.289275
35,Self-emp-not-inc,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,80,Puerto-Rico,2025-07-02T04:11:34.867640
42,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-02T04:11:37.497598
20,Private,Assoc-voc,11,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,2025-07-02T04:11:40.144654
43,Federal-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,2025-07-02T04:11:42.773630
69,Private,11th,7,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,45,United-States,2025-07-02T04:11:45.350071
39,Private,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,2025-07-02T04:11:47.841617
37,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Portugal,2025-07-02T04:11:50.219289
28,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-02T04:11:52.458651
26,Federal-gov,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,2025-07-02T04:11:54.540781
32,Private,Some-college,10,Divorced,Sales,Own-child,White,Male,0,0,30,United-States,2025-07-02T04:11:56.453022
43,Federal-gov,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,2025-07-02T04:11:58.189494
49,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,30,Hungary,2025-07-02T04:11:59.751322
28,Private,7th-8th,4,Separated,Other-service,Own-child,White,Male,0,0,60,Mexico,2025-07-02T04:12:01.146595
35,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2885,0,40,United-States,2025-07-02T04:12:02.390039
19,?,Some-college,10,Never-married,?,Own-child,White,Female,594,0,10,United-States,2025-07-02T04:12:03.502437
35,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-02T04:12:04.509794
57,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,2025-07-02T04:12:05.442303
45,Private,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,2025-07-02T04:12:06.333141
23,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,1590,48,United-States,2025-07-02T04:12:07.217146
45,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-02T04:12:08.129430
42,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,2025-07-02T04:12:09.103974
35,Private,Bachelors,13,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,40,Vietnam,2025-07-02T04:12:10.172282
45,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,2025-07-02T04:12:11.362116
28,Federal-gov,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,2025-07-02T04:12:12.696394
64,Self-emp-inc,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,10,United-States,2025-07-02T04:12:14.192276
44,Local-gov,Prof-school,15,Separated,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,2025-07-02T04:12:15.860479
59,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,2025-07-02T04:12:17.704851
41,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,2025-07-02T04:12:19.722215
21,Private,Some-college,10,Never-married,Sales,Own-child,Black,Male,0,0,25,United-States,2025-07-02T04:12:21.902499
29,Self-emp-not-inc,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Female,2174,0,40,United-States,2025-07-02T04:12:24.229135
51,Self-emp-not-inc,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,8614,0,40,United-States,2025-07-02T04:12:26.679721
22,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,2025-07-02T04:12:29.226912
49,Private,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,2025-07-02T04:12:31.839514
53,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,80,United-States,2025-07-02T04:12:34.483724
38,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,5721,0,44,United-States,2025-07-02T04:12:37.124478
23,Private,Some-college,10,Separated,Craft-repair,Own-child,White,Male,0,0,40,United-States,2025-07-02T04:12:39.726851
20,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,Mexico,2025-07-02T04:12:42.257449
40,Private,Bachelors,13,Divorced,Craft-repair,Own-child,White,Female,0,0,40,United-States,2025-07-02T04:12:44.685737
25,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,2025-07-02T04:12:46.985260
27,Private,Some-college,10,Divorced,Tech-support,Not-in-family,White,Female,0,0,40,United-States,2025-07-02T04:12:49.134698
20,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,2025-07-02T04:12:51.118711
37,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,20,United-States,2025-07-02T04:12:52.928557
40,Local-gov,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,2025-07-02T04:12:54.562437
28,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,3103,0,40,United-States,2025-07-02T04:12:56.025566
38,Self-emp-not-inc,HS-grad,9,Separated,Other-service,Unmarried,White,Female,0,0,40,United-States,2025-07-02T04:12:57.329966
42,Private,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,2025-07-02T04:12:58.493989
32,Federal-gov,Assoc-acdm,12,Divorced,Protective-serv,Not-in-family,White,Male,2174,0,40,United-States,2025-07-02T04:12:59.541582
20,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,2025-07-02T04:13:00.501335
62,State-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,38,United-States,2025-07-02T04:13:01.405337
31,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,2025-07-02T04:13:02.287903
31,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,2025-07-02T04:13:03.184201
24,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,2025-07-02T04:13:04.128851
62,Local-gov,7th-8th,4,Widowed,Other-service,Not-in-family,Black,Female,0,0,35,United-States,2025-07-02T04:13:05.154547
43,Local-gov,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-02T04:13:06.290750
21,Private,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0,0,50,United-States,2025-07-02T04:13:07.562517
30,Self-emp-inc,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,4650,0,40,United-States,2025-07-02T04:13:08.989500
22,?,HS-grad,9,Never-married,?,Unmarried,Black,Female,0,0,40,United-States,2025-07-02T04:13:10.585162
18,Private,10th,6,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,2025-07-02T04:13:12.356244
59,Local-gov,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,2025-07-02T04:13:14.302490
24,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1902,40,United-States,2025-07-02T04:13:16.416664
49,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-02T04:13:18.684833
19,State-gov,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,2025-07-02T04:13:21.086925
48,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4386,0,40,United-States,2025-07-02T04:13:23.597531
32,Private,Prof-school,15,Married-civ-spouse,Sales,Husband,White,Male,15024,0,60,United-States,2025-07-02T04:13:26.186913
33,Private,10th,6,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,45,United-States,2025-07-02T04:13:28.822195
23,Private,Bachelors,13,Never-married,Sales,Not-in-family,Black,Male,0,0,15,United-States,2025-07-02T04:13:31.468668
33,Federal-gov,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,65,United-States,2025-07-02T04:13:34.091180
50,Federal-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,2025-07-02T04:13:36.655533
30,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,43,United-States,2025-07-02T04:13:39.129847
32,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2002,42,United-States,2025-07-02T04:13:41.485833
