age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country
51,Private,11th,9,Never-married,Craft-repair,Husband,Other,Male,544,0,8,United-States
31,Private,Bachelors,13,Never-married,Machine-op-inspct,Other-relative,White,Female,1350,0,40,United-States
29,Local-gov,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,16,40,United-States
60,Private,Bachelors,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,523,38,66,United-States
39,Private,HS-grad,11,Married-civ-spouse,Prof-specialty,Own-child,White,Male,536,1919,65,United-States
53,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,0,26,20,Cuba
46,Private,12th,10,Married-civ-spouse,Sales,Husband,White,Male,224,0,39,United-States
44,State-gov,5th-6th,9,Divorced,Craft-repair,Husband,White,Male,0,0,51,United-States
33,Private,Some-college,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,1206,42,41,United-States
67,Federal-gov,HS-grad,13,Never-married,Exec-managerial,Husband,White,Male,0,0,48,United-States
47,Private,Bachelors,10,Never-married,Exec-managerial,Own-child,White,Male,0,120,41,United-States
44,Private,Bachelors,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,0,54,39,United-States
54,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Own-child,White,Female,688,0,51,France
34,Private,HS-grad,14,Never-married,Exec-managerial,Own-child,White,Male,0,0,19,United-States
31,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,37,United-States
69,Private,Bachelors,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,124,82,39,United-States
26,Private,Bachelors,9,Never-married,Other-service,Not-in-family,White,Male,243,1938,70,Philippines
42,Private,HS-grad,10,Separated,Craft-repair,Not-in-family,White,Male,699,2,39,United-States
30,Private,Some-college,9,Married-civ-spouse,?,Husband,White,Female,903,0,36,United-States
28,Private,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Female,345,21,36,United-States
36,Local-gov,Assoc-acdm,10,Married-civ-spouse,Other-service,Own-child,White,Male,685,0,35,United-States
41,Self-emp-inc,Bachelors,9,Married-civ-spouse,Other-service,Husband,White,Female,8139,0,38,United-States
50,Private,10th,10,Never-married,Sales,Own-child,White,Male,6741,22,41,United-States
33,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,328,70,41,United-States
59,?,10th,10,Divorced,Machine-op-inspct,Husband,White,Female,10,2,40,Jamaica
24,Private,Masters,14,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,59,United-States
78,State-gov,HS-grad,10,Married-civ-spouse,Sales,Husband,White,Female,10,17,41,United-States
26,Private,HS-grad,8,Divorced,Machine-op-inspct,Not-in-family,Black,Female,307,0,49,United-States
56,Private,HS-grad,15,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,0,0,23,United-States
30,Private,Bachelors,9,Never-married,Exec-managerial,Not-in-family,White,Female,853,0,56,United-States
72,Private,5th-6th,7,Divorced,?,Not-in-family,White,Female,293,33,51,United-States
50,Private,Bachelors,10,Married-civ-spouse,Tech-support,Unmarried,White,Male,752,0,41,?
64,Private,10th,9,Married-civ-spouse,Exec-managerial,Own-child,White,Female,1081,46,58,United-States
41,Private,Masters,9,Never-married,Exec-managerial,Other-relative,White,Female,0,38,60,United-States
31,State-gov,Some-college,10,Never-married,Protective-serv,Husband,White,Male,2721,0,47,United-States
52,Private,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Female,4320,22,40,United-States
35,Private,HS-grad,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,55,37,United-States
22,?,Bachelors,11,Married-civ-spouse,Handlers-cleaners,Husband,Black,Female,0,0,61,United-States
32,Private,HS-grad,10,Married-civ-spouse,Sales,Husband,White,Male,0,57,42,United-States
38,Private,Masters,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,8,70,United-States
60,State-gov,Masters,13,Married-civ-spouse,Adm-clerical,Husband,White,Female,428,0,42,United-States
20,Federal-gov,7th-8th,12,Never-married,Craft-repair,Not-in-family,White,Male,0,38,19,United-States
22,Private,Some-college,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,22,?
34,?,HS-grad,5,Divorced,Machine-op-inspct,Wife,White,Female,796,64,39,United-States
47,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,0,38,United-States
17,?,HS-grad,9,Divorced,Priv-house-serv,Unmarried,White,Male,0,61,62,United-States
27,Private,Doctorate,5,Widowed,Prof-specialty,Wife,White,Male,766,10,22,United-States
38,State-gov,11th,9,Divorced,Sales,Own-child,Black,Male,787,33,16,United-States
37,Federal-gov,Bachelors,9,Never-married,Prof-specialty,Husband,White,Female,368,0,39,United-States
38,Private,HS-grad,10,Married-civ-spouse,Sales,Not-in-family,White,Male,0,18,41,United-States
28,State-gov,Some-college,9,Never-married,Machine-op-inspct,Husband,White,Male,138,0,39,United-States
66,Federal-gov,7th-8th,13,Married-spouse-absent,?,Not-in-family,Black,Male,306,10,35,United-States
22,Local-gov,Assoc-voc,13,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,0,1841,22,United-States
29,?,Prof-school,9,Never-married,Exec-managerial,Husband,White,Male,324,35,39,United-States
39,Private,Some-college,12,Never-married,Other-service,Other-relative,White,Female,0,0,31,United-States
36,Local-gov,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,United-States
24,Private,Assoc-acdm,13,Widowed,Craft-repair,Not-in-family,White,Male,0,1762,40,United-States
44,Private,Assoc-acdm,11,Married-civ-spouse,Tech-support,Husband,White,Female,596,9,43,United-States
21,?,Bachelors,14,Never-married,Prof-specialty,Not-in-family,White,Male,740,0,40,Peru
21,Local-gov,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,46,United-States
20,Private,12th,10,Never-married,Transport-moving,Not-in-family,White,Female,1262,0,39,United-States
61,Private,Masters,10,Married-civ-spouse,Craft-repair,Unmarried,White,Male,77,0,39,United-States
69,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Female,0,0,30,United-States
30,Private,Some-college,9,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Male,261,0,41,United-States
57,Private,HS-grad,9,Never-married,Prof-specialty,Husband,White,Male,1094,45,37,United-States
41,Private,Bachelors,9,Never-married,Adm-clerical,Own-child,White,Male,0,53,38,United-States
45,Private,HS-grad,10,Divorced,Other-service,Husband,Black,Male,840,0,8,United-States
57,Private,9th,9,Married-civ-spouse,Sales,Husband,White,Male,1240,9,41,United-States
33,?,HS-grad,9,Never-married,Exec-managerial,Wife,White,Female,35,0,74,Nicaragua
46,Private,Some-college,15,Never-married,Other-service,Unmarried,Black,Female,0,0,12,United-States
34,Private,Some-college,9,Never-married,?,Husband,White,Male,1007,7,41,United-States
21,Private,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,16027,22,29,United-States
57,Private,Assoc-voc,7,Never-married,Tech-support,Own-child,White,Male,0,0,27,United-States
28,Private,Bachelors,9,Never-married,Adm-clerical,Husband,White,Male,0,47,42,United-States
61,Private,Assoc-voc,8,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,620,33,42,United-States
26,Private,HS-grad,11,Never-married,Craft-repair,Own-child,White,Male,668,0,40,United-States
32,Private,HS-grad,5,Married-civ-spouse,Tech-support,Unmarried,White,Male,0,0,54,United-States
32,Self-emp-not-inc,HS-grad,10,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,23,43,United-States
30,Private,10th,13,Married-civ-spouse,Other-service,Own-child,White,Male,1351,0,29,Haiti
68,Self-emp-not-inc,HS-grad,10,Married-civ-spouse,Tech-support,Husband,White,Male,77,59,21,United-States
25,Private,7th-8th,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,42,46,United-States
48,Private,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1,29,United-States
43,Private,12th,10,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Female,0,0,23,United-States
25,Private,10th,9,Married-civ-spouse,Sales,Husband,White,Female,0,23,15,United-States
45,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Own-child,White,Female,859,37,42,United-States
36,Private,Assoc-acdm,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,39,United-States
57,Private,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Own-child,White,Female,0,19,41,Philippines
26,Private,7th-8th,4,Married-civ-spouse,Tech-support,Husband,White,Male,26981,0,42,United-States
23,Private,Prof-school,10,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,824,0,40,United-States
48,Private,9th,9,Married-civ-spouse,Other-service,Unmarried,White,Female,0,0,11,United-States
30,Local-gov,HS-grad,3,Never-married,Exec-managerial,Husband,White,Male,0,7,39,United-States
20,Private,HS-grad,9,Divorced,?,Not-in-family,Asian-Pac-Islander,Female,114,2072,23,United-States
29,Private,Some-college,14,Separated,Prof-specialty,Unmarried,Black,Male,0,0,49,United-States
22,Private,Prof-school,10,Never-married,Craft-repair,Own-child,White,Male,95,0,58,United-States
47,Self-emp-not-inc,HS-grad,9,Never-married,Sales,Husband,Other,Male,275,14,48,United-States
51,Private,Masters,3,Separated,Adm-clerical,Husband,White,Male,0,2,51,United-States
24,Self-emp-not-inc,11th,10,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Male,0,13,39,United-States
44,Private,11th,13,Married-civ-spouse,Other-service,Unmarried,White,Female,0,24,36,United-States
18,State-gov,HS-grad,10,Married-civ-spouse,Other-service,Husband,Black,Female,0,0,15,United-States
41,Self-emp-not-inc,HS-grad,14,Never-married,Machine-op-inspct,Not-in-family,White,Female,2437,6,39,United-States
23,Private,HS-grad,4,Married-civ-spouse,Sales,Unmarried,Other,Male,0,0,38,United-States
47,Private,HS-grad,9,Married-civ-spouse,Tech-support,Not-in-family,White,Male,0,0,39,Mexico
30,Local-gov,Some-college,14,Married-civ-spouse,Prof-specialty,Other-relative,White,Female,138,59,40,United-States
41,State-gov,HS-grad,9,Never-married,?,Not-in-family,White,Female,0,22,49,United-States
23,Private,HS-grad,13,Never-married,Transport-moving,Unmarried,Black,Female,0,13,41,United-States
64,Private,HS-grad,10,Divorced,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,37,United-States
44,Private,Bachelors,9,Never-married,Transport-moving,Husband,White,Female,0,0,40,United-States
31,Private,HS-grad,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
23,Local-gov,Bachelors,7,Widowed,Adm-clerical,Own-child,White,Male,824,0,28,United-States
39,Private,HS-grad,6,Married-civ-spouse,Sales,Own-child,White,Male,0,0,26,?
41,Private,HS-grad,7,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,0,0,25,United-States
39,Private,Masters,8,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,84,9,39,United-States
46,Federal-gov,Bachelors,8,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,0,48,21,United-States
27,State-gov,Assoc-acdm,5,Widowed,Exec-managerial,Not-in-family,White,Male,491,0,40,United-States
20,Federal-gov,Some-college,9,Married-civ-spouse,Craft-repair,Own-child,Black,Male,0,58,49,United-States
30,?,Bachelors,14,Married-civ-spouse,Protective-serv,Own-child,Black,Male,1042,24,45,United-States
46,Private,HS-grad,5,Widowed,Adm-clerical,Not-in-family,White,Male,384,66,40,United-States
56,Private,Some-college,14,Never-married,Protective-serv,Husband,Black,Male,0,0,48,United-States
46,Private,Masters,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,55,13,United-States
42,Self-emp-inc,Bachelors,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,41,United-States
41,Private,Some-college,15,Married-civ-spouse,Sales,Not-in-family,White,Male,589,0,59,United-States
43,Private,Masters,9,Divorced,Tech-support,Husband,White,Male,691,0,40,United-States
51,Private,Some-college,5,Married-civ-spouse,Sales,Not-in-family,White,Male,896,0,50,United-States
50,Self-emp-not-inc,HS-grad,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,1434,20,42,United-States
67,Federal-gov,Masters,9,Never-married,Sales,Own-child,White,Male,644,39,42,South
26,Private,Some-college,9,Never-married,Exec-managerial,Husband,White,Male,350,23,38,United-States
48,Private,Doctorate,9,Married-civ-spouse,Adm-clerical,Own-child,White,Male,17078,0,45,United-States
17,Private,Bachelors,12,Never-married,Exec-managerial,Not-in-family,White,Male,0,55,40,United-States
34,Private,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,20,42,United-States
35,Private,Prof-school,10,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,38,United-States
20,Private,9th,15,Never-married,Adm-clerical,Husband,White,Male,537,0,42,United-States
57,State-gov,Some-college,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,11,United-States
43,?,Assoc-acdm,9,Never-married,Craft-repair,Unmarried,White,Male,6765,0,44,United-States
35,Private,Assoc-acdm,14,Married-spouse-absent,Craft-repair,Own-child,White,Female,0,0,41,United-States
61,Private,Bachelors,11,Never-married,Adm-clerical,Husband,Black,Male,0,0,83,United-States
23,Private,10th,8,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,38,United-States
64,Private,Some-college,11,Never-married,Handlers-cleaners,Husband,White,Male,0,0,60,United-States
36,?,HS-grad,10,Married-civ-spouse,Other-service,Unmarried,White,Male,0,50,40,United-States
36,Private,Masters,9,Never-married,Other-service,Husband,White,Male,0,0,19,United-States
36,Private,HS-grad,9,Married-spouse-absent,Transport-moving,Unmarried,Amer-Indian-Eskimo,Female,0,38,39,United-States
35,Private,HS-grad,15,Never-married,?,Husband,White,Female,0,0,45,United-States
28,Private,Some-college,16,Married-civ-spouse,Sales,Husband,White,Male,0,9,40,United-States
45,Private,HS-grad,13,Widowed,Sales,Unmarried,White,Male,0,0,39,United-States
32,Private,Assoc-voc,9,Never-married,Adm-clerical,Own-child,White,Male,0,9,59,United-States
27,Private,Masters,10,Never-married,Exec-managerial,Husband,White,Female,673,106,42,United-States
52,Private,Assoc-acdm,13,Never-married,Sales,Husband,White,Male,0,0,43,United-States
43,Self-emp-not-inc,Some-college,13,Married-civ-spouse,Craft-repair,Unmarried,White,Male,863,0,47,United-States
43,State-gov,Some-college,13,Divorced,?,Wife,White,Female,1498,0,41,United-States
38,Private,Prof-school,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,1004,51,69,United-States
34,Local-gov,Prof-school,9,Divorced,Machine-op-inspct,Own-child,White,Female,7770,59,32,United-States
25,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,447,0,49,United-States
30,Private,12th,6,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,22,United-States
39,Private,11th,4,Separated,Handlers-cleaners,Not-in-family,White,Male,0,20,40,United-States
29,Private,11th,10,Never-married,Tech-support,Not-in-family,White,Male,0,3,19,United-States
67,Private,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Male,117,0,41,United-States
33,Private,Some-college,9,Never-married,Sales,Husband,White,Male,0,0,52,United-States
37,Federal-gov,Some-college,12,Never-married,Machine-op-inspct,Husband,White,Female,33,0,39,United-States
45,Private,11th,11,Divorced,Transport-moving,Husband,Black,Male,1086,48,64,United-States
48,?,Some-college,10,Married-civ-spouse,Exec-managerial,Other-relative,White,Female,0,31,54,United-States
30,Private,HS-grad,10,Married-civ-spouse,Other-service,Own-child,White,Male,0,78,40,United-States
25,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,51,United-States
51,Self-emp-inc,Assoc-voc,9,Married-civ-spouse,Transport-moving,Husband,White,Female,1228,14,45,United-States
42,State-gov,10th,9,Married-civ-spouse,Adm-clerical,Own-child,Black,Male,592,6,38,United-States
20,Private,HS-grad,14,Widowed,Other-service,Not-in-family,White,Male,0,17,60,United-States
38,Private,HS-grad,13,Separated,Sales,Husband,White,Male,0,28,31,United-States
19,Private,HS-grad,10,Married-civ-spouse,Sales,Not-in-family,White,Female,278,149,32,United-States
35,Private,Doctorate,9,Never-married,?,Husband,White,Female,84,147,42,United-States
41,?,11th,10,Never-married,Craft-repair,Own-child,White,Male,536,17,41,United-States
40,Private,Doctorate,10,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,75,60,United-States
28,Private,Some-college,10,Never-married,Farming-fishing,Wife,White,Male,0,0,44,United-States
21,Private,11th,16,Divorced,Prof-specialty,Husband,White,Male,771,0,39,United-States
42,Private,5th-6th,10,Widowed,Sales,Husband,White,Male,3145,0,39,United-States
45,Self-emp-inc,12th,9,Never-married,Exec-managerial,Unmarried,White,Male,0,12,60,United-States
35,?,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,1926,19,United-States
47,Self-emp-not-inc,Some-college,13,Never-married,Farming-fishing,Not-in-family,White,Male,0,107,42,United-States
30,Private,11th,13,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,0,52,United-States
24,Self-emp-not-inc,HS-grad,14,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0,62,49,United-States
46,Private,Some-college,8,Married-civ-spouse,?,Own-child,White,Female,488,0,21,United-States
19,Private,Bachelors,9,Divorced,Craft-repair,Husband,White,Male,0,0,40,United-States
27,Self-emp-not-inc,Doctorate,9,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0,0,37,United-States
58,Private,Doctorate,6,Married-civ-spouse,Sales,Unmarried,Black,Male,419,92,98,United-States
34,Private,Prof-school,9,Married-civ-spouse,Sales,Husband,White,Female,1507,0,40,United-States
65,Private,12th,10,Married-civ-spouse,Other-service,Husband,White,Male,257,21,38,United-States
29,Private,Bachelors,10,Never-married,Sales,Not-in-family,White,Female,620,52,42,United-States
46,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Male,226,0,38,?
20,Local-gov,HS-grad,10,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0,25,34,United-States
29,Private,Some-college,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,36,United-States
26,Private,Bachelors,10,Never-married,Sales,Own-child,Black,Male,0,91,42,United-States
46,Self-emp-not-inc,Assoc-voc,9,Married-civ-spouse,Sales,Not-in-family,White,Female,0,0,40,United-States
37,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,27,53,United-States
37,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,377,0,15,United-States
68,Private,Bachelors,12,Never-married,?,Unmarried,White,Male,0,0,42,?
33,Private,10th,12,Never-married,?,Own-child,White,Female,1249,0,99,United-States
27,Private,11th,10,Married-civ-spouse,Adm-clerical,Husband,White,Female,108,52,44,United-States
48,Self-emp-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,9273,9,29,United-States
35,Private,Some-college,13,Never-married,Prof-specialty,Unmarried,White,Female,719,0,66,United-States
56,Private,HS-grad,10,Widowed,Exec-managerial,Not-in-family,White,Male,485,18,50,United-States
42,Private,Some-college,9,Never-married,Machine-op-inspct,Own-child,White,Male,3571,13,13,United-States
21,Self-emp-not-inc,HS-grad,8,Never-married,Craft-repair,Unmarried,White,Female,1142,49,38,Italy
39,Private,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Male,1260,16,40,?
34,Private,10th,9,Divorced,Sales,Unmarried,White,Male,393,0,39,United-States
18,Self-emp-not-inc,HS-grad,9,Never-married,Adm-clerical,Husband,White,Male,0,55,38,United-States
37,Private,7th-8th,10,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,54,43,United-States
24,Private,12th,8,Married-civ-spouse,Exec-managerial,Own-child,White,Male,6966,25,47,United-States
40,Self-emp-not-inc,Assoc-acdm,9,Married-civ-spouse,Sales,Husband,Black,Male,223,14,40,United-States
58,Private,Bachelors,13,Married-civ-spouse,?,Unmarried,Asian-Pac-Islander,Male,0,18,31,United-States
24,Private,Prof-school,9,Never-married,Exec-managerial,Unmarried,Black,Male,0,54,50,United-States
67,Private,HS-grad,9,Never-married,Prof-specialty,Wife,White,Male,0,64,39,United-States
17,Private,Some-college,13,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,4116,25,56,United-States
23,Self-emp-not-inc,11th,12,Never-married,Exec-managerial,Not-in-family,White,Female,0,30,65,United-States
43,Private,Some-college,10,Never-married,Adm-clerical,Husband,White,Male,0,10,27,United-States
27,Private,Prof-school,9,Divorced,Sales,Not-in-family,White,Male,0,113,17,United-States
38,Private,7th-8th,9,Married-civ-spouse,Sales,Husband,White,Female,0,0,60,United-States
19,Self-emp-not-inc,Masters,9,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,607,0,47,United-States
38,Private,Assoc-voc,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,65,United-States
38,Private,Some-college,7,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,99,47,United-States
80,Private,Bachelors,10,Married-civ-spouse,Prof-specialty,Husband,White,Female,8491,0,37,United-States
66,Private,HS-grad,10,Never-married,Machine-op-inspct,Husband,White,Male,40,0,28,Canada
44,Private,HS-grad,9,Never-married,Sales,Unmarried,White,Male,0,0,83,United-States
30,Private,HS-grad,8,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,621,2007,42,Puerto-Rico
42,Self-emp-not-inc,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,2,8,United-States
30,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Male,5525,0,39,United-States
52,Private,Bachelors,10,Married-civ-spouse,Sales,Husband,White,Male,434,10,44,United-States
50,Self-emp-not-inc,HS-grad,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,118,54,35,United-States
50,Private,Bachelors,14,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,44,40,United-States
24,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,41,United-States
58,Private,HS-grad,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,15,42,United-States
28,Federal-gov,9th,10,Never-married,Craft-repair,Husband,White,Male,0,73,42,United-States
22,Private,Bachelors,9,Never-married,Transport-moving,Unmarried,White,Male,1049,11,42,United-States
50,Self-emp-not-inc,9th,3,Divorced,Prof-specialty,Own-child,White,Male,0,0,40,United-States
31,Private,Some-college,9,Married-civ-spouse,Adm-clerical,Wife,White,Male,6824,0,67,United-States
41,?,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Male,859,12,3,United-States
29,Private,Doctorate,9,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,41,United-States
17,Local-gov,Assoc-voc,13,Married-civ-spouse,Machine-op-inspct,Own-child,White,Female,0,0,44,United-States
47,Federal-gov,HS-grad,14,Divorced,Transport-moving,Not-in-family,White,Male,478,11,47,United-States
50,Private,HS-grad,14,Divorced,Prof-specialty,Husband,White,Female,0,0,42,Jamaica
41,Private,HS-grad,12,Widowed,Prof-specialty,Not-in-family,White,Male,0,1781,40,United-States
51,Private,HS-grad,9,Never-married,Sales,Husband,White,Female,0,0,39,United-States
45,Private,Assoc-voc,10,Married-civ-spouse,Transport-moving,Not-in-family,White,Female,0,92,39,United-States
30,Federal-gov,Some-college,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,66,48,42,United-States
30,Private,11th,13,Never-married,Farming-fishing,Own-child,White,Male,732,0,30,Mexico
22,Private,HS-grad,14,Married-civ-spouse,Exec-managerial,Husband,White,Female,1723,0,39,England
62,Private,Some-college,9,Married-civ-spouse,Farming-fishing,Wife,White,Male,655,31,55,United-States
46,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,22,40,United-States
49,Private,Bachelors,9,Never-married,Sales,Not-in-family,Black,Male,959,0,43,Mexico
23,State-gov,Masters,9,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,0,60,United-States
60,Private,Bachelors,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
35,Private,HS-grad,13,Never-married,Craft-repair,Husband,White,Male,819,11,43,United-States
42,Private,Bachelors,14,Never-married,Transport-moving,Unmarried,White,Male,0,7,46,United-States
32,Private,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,50,1902,24,United-States
52,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,56,51,United-States
75,Self-emp-inc,HS-grad,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,52,United-States
35,Private,9th,10,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,2114,88,40,United-States
53,Self-emp-not-inc,Bachelors,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,405,0,40,United-States
30,Private,12th,14,Never-married,?,Not-in-family,White,Male,143,0,39,United-States
58,Self-emp-not-inc,HS-grad,13,Divorced,Exec-managerial,Not-in-family,White,Male,615,1921,40,Mexico
29,Local-gov,Masters,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,337,10,44,United-States
31,Private,HS-grad,10,Married-civ-spouse,Other-service,Own-child,White,Male,0,19,41,United-States
36,Private,Bachelors,10,Never-married,Other-service,Wife,White,Male,0,82,35,England
33,State-gov,Some-college,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,6511,10,20,United-States
18,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,97653,39,41,United-States
42,Private,Bachelors,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,51,United-States
28,Private,Some-college,4,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,60,United-States
32,Private,Assoc-voc,11,Never-married,Machine-op-inspct,Wife,White,Male,0,61,39,United-States
42,Private,HS-grad,7,Never-married,Adm-clerical,Husband,Black,Male,0,44,49,United-States
37,Private,HS-grad,12,Married-civ-spouse,?,Not-in-family,White,Male,0,11,49,United-States
34,Private,7th-8th,8,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,471,0,40,United-States
41,Private,Bachelors,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,848,113,40,India
41,Private,Bachelors,11,Married-civ-spouse,Other-service,Not-in-family,White,Male,1399,39,49,Philippines
25,Private,HS-grad,9,Never-married,Adm-clerical,Husband,White,Female,1887,0,41,United-States
18,Private,10th,10,Married-civ-spouse,Sales,Unmarried,White,Male,0,2,48,United-States
28,Private,Some-college,10,Widowed,Sales,Not-in-family,Other,Male,0,0,39,United-States
19,Private,Some-college,9,Divorced,Other-service,Own-child,Asian-Pac-Islander,Male,0,6,40,United-States
32,Private,Doctorate,10,Never-married,Prof-specialty,Own-child,White,Male,1572,0,41,United-States
22,Self-emp-inc,Prof-school,8,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Male,0,111,62,United-States
35,Private,Bachelors,7,Never-married,Adm-clerical,Unmarried,White,Female,0,35,39,United-States
43,Private,7th-8th,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,42,United-States
38,State-gov,Masters,11,Divorced,Adm-clerical,Own-child,Black,Female,0,86,39,United-States
55,Private,11th,9,Never-married,Farming-fishing,Husband,White,Male,27418,1427,17,United-States
53,Local-gov,Bachelors,6,Divorced,Machine-op-inspct,Unmarried,White,Male,711,72,50,United-States
19,Private,Bachelors,6,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,13,38,United-States
19,Private,Bachelors,7,Never-married,Machine-op-inspct,Wife,White,Female,0,7,49,England
26,Private,HS-grad,10,Never-married,Prof-specialty,Not-in-family,White,Male,617,0,40,United-States
36,Private,10th,16,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,30,48,United-States
35,State-gov,HS-grad,10,Never-married,Adm-clerical,Husband,White,Male,506,51,39,United-States
