row_id,age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country
32136,48,Private,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,2258,40,United-States
29340,44,Private,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States
11299,43,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States
1089,42,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,52,United-States
40762,41,Private,Some-college,10,Widowed,Other-service,Unmarried,White,Female,0,0,40,United-States
47594,47,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
6455,40,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States
11183,41,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States
42468,41,Private,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,United-States
45287,45,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
2253,44,Private,Doctorate,16,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,55,United-States
27849,45,Federal-gov,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
19019,49,Self-emp-not-inc,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States
1287,47,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,50,United-States
508,43,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
1761,42,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,United-States
28644,42,Private,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,47,United-States
19248,50,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
47561,49,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States
34441,43,Private,Some-college,10,Never-married,Other-service,Unmarried,White,Female,0,0,28,United-States
13062,40,Private,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico
44261,45,State-gov,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States
18130,44,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,7298,0,51,United-States
26577,42,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States
40636,42,Private,HS-grad,9,Separated,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States
45464,48,Private,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,20,United-States
21810,41,Self-emp-not-inc,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
16408,40,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,75,United-States
10179,43,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
36627,50,Self-emp-inc,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,60,United-States
2277,47,Private,Assoc-acdm,12,Widowed,Other-service,Own-child,White,Female,0,0,35,United-States
21362,41,Private,9th,5,Separated,Other-service,Not-in-family,White,Male,0,0,40,United-States
16232,45,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,?
25612,49,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,37,United-States
27728,41,Private,12th,8,Divorced,Transport-moving,Not-in-family,White,Male,0,0,84,United-States
37060,44,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,35,United-States
7109,48,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
12869,46,Federal-gov,Some-college,10,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States
17468,50,Local-gov,11th,7,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States
19758,40,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States
2599,41,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States
18980,44,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
9311,43,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,45,United-States
31244,45,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,60,China
43790,48,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States
19951,41,Federal-gov,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,44,United-States
11610,41,Local-gov,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States
32636,46,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,40,Dominican-Republic
32668,41,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States
40257,43,Local-gov,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,20,United-States
7477,41,Private,12th,8,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States
32579,43,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,30,United-States
13020,49,State-gov,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,44,United-States
3721,46,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
48476,42,Private,12th,8,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,30,United-States
48257,50,Private,11th,7,Divorced,Protective-serv,Not-in-family,White,Female,0,0,40,United-States
38769,45,State-gov,Masters,14,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,?
32038,45,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,2829,0,60,United-States
28100,40,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,30,United-States
13878,42,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Germany
22613,40,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States
30099,40,Private,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
27312,49,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Other-service,Husband,White,Male,0,0,70,Italy
9655,47,Local-gov,Some-college,10,Divorced,Transport-moving,Unmarried,White,Male,0,0,40,United-States
33474,43,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
40211,43,Private,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,43,United-States
26892,45,Private,Doctorate,16,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States
38057,42,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States
759,46,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States
39988,48,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States
1758,40,Self-emp-not-inc,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,70,United-States
43501,45,Self-emp-not-inc,Doctorate,16,Separated,Prof-specialty,Not-in-family,White,Male,0,1408,40,United-States
48434,45,Private,Some-college,10,Separated,Sales,Unmarried,White,Female,0,0,35,United-States
14102,40,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States
10120,45,State-gov,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
37335,50,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
12139,41,Local-gov,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,25,United-States
4864,41,State-gov,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
5999,40,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,45,United-States
47804,42,Private,Some-college,10,Separated,Adm-clerical,Not-in-family,White,Female,0,0,40,Cuba
32691,41,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2415,50,United-States
41351,48,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,Black,Male,0,0,48,United-States
15709,49,Self-emp-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,60,United-States
28915,45,Private,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States
33187,43,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,50,United-States
27922,43,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,45,United-States
13248,44,Private,Some-college,10,Divorced,Adm-clerical,Other-relative,White,Female,0,0,40,United-States
37524,46,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,32,United-States
10935,42,Private,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,48,United-States
11273,40,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States
30428,42,Private,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States
36414,48,Private,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
2734,49,Self-emp-inc,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,32,United-States
6251,43,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
29525,43,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
41463,49,Private,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
1982,49,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
35736,41,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,32,United-States
23164,41,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
45390,40,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
16092,43,Private,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,45,Iran
22538,45,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
639,47,Self-emp-inc,5th-6th,3,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,Cuba
3741,46,State-gov,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,43,United-States
1259,43,Federal-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
30715,40,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,70,United-States
20619,43,Local-gov,Masters,14,Separated,Prof-specialty,Unmarried,Black,Female,0,0,37,United-States
26505,50,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States
8326,50,State-gov,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,52,United-States
14222,46,Private,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,5013,0,40,United-States
47167,49,?,HS-grad,9,Married-civ-spouse,?,Wife,White,Female,5013,0,15,United-States
2250,44,Federal-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines
27288,40,Private,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,40,United-States
24164,47,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
4176,49,Self-emp-inc,HS-grad,9,Separated,Other-service,Not-in-family,White,Male,0,0,45,United-States
29256,45,Self-emp-inc,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,7688,0,40,?
16563,46,Private,Preschool,1,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,Mexico
19649,44,Private,10th,6,Never-married,Farming-fishing,Unmarried,White,Male,0,0,35,United-States
6860,41,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,38,United-States
25402,48,Self-emp-not-inc,Some-college,10,Divorced,Sales,Not-in-family,White,Female,3325,0,60,United-States
33890,45,State-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
44019,50,?,5th-6th,3,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States
38677,44,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States
32822,50,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,50,United-States
46229,40,State-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States
14221,41,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2415,55,United-States
48,44,Private,Masters,14,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States
30827,46,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
28880,43,Private,Bachelors,13,Divorced,Tech-support,Own-child,White,Male,0,0,40,United-States
769,47,Self-emp-not-inc,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,0,0,50,United-States
35459,48,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States
15665,46,Federal-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,50,United-States
26921,41,Federal-gov,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
16648,49,Private,Assoc-voc,11,Never-married,Sales,Other-relative,Black,Male,0,0,40,?
6416,49,Federal-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
40596,40,Private,Some-college,10,Never-married,Craft-repair,Unmarried,White,Male,0,0,38,United-States
31624,45,Self-emp-not-inc,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,30,United-States
4886,45,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
19448,48,Local-gov,Assoc-voc,11,Never-married,Protective-serv,Unmarried,White,Male,0,0,48,United-States
5627,43,Private,Some-college,10,Married-spouse-absent,Other-service,Not-in-family,Black,Female,0,0,40,United-States
34575,41,Private,Bachelors,13,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States
17231,42,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
12236,42,Private,5th-6th,3,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,El-Salvador
606,48,Private,HS-grad,9,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,37,United-States
24885,50,Local-gov,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
3937,46,State-gov,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,White,Female,0,0,38,United-States
18361,47,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States
18853,47,Private,Bachelors,13,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,1564,51,United-States
11605,46,Private,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,United-States
15227,42,Private,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States
8412,43,Private,HS-grad,9,Divorced,Adm-clerical,Other-relative,Black,Male,0,0,38,United-States
48205,46,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
21472,40,Private,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,55,United-States
25721,40,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
48623,43,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
28338,44,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,55,United-States
39650,42,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States
14703,41,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
19477,41,Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,United-States
33156,49,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
15241,44,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
6357,49,Self-emp-not-inc,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,45,United-States
6113,41,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
28133,48,Private,1st-4th,2,Married-civ-spouse,Farming-fishing,Husband,White,Male,3781,0,50,Mexico
33710,46,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States
34014,43,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,30,United-States
42692,45,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
24145,41,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
35512,47,Private,Doctorate,16,Divorced,Prof-specialty,Unmarried,White,Female,0,0,29,United-States
30091,45,Private,Masters,14,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,18,United-States
8916,41,Private,HS-grad,9,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,?
13649,40,Private,HS-grad,9,Divorced,Craft-repair,Other-relative,White,Female,0,0,40,Vietnam
21414,44,?,HS-grad,9,Married-civ-spouse,?,Husband,Black,Male,0,0,30,United-States
9448,44,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,45,United-States
23161,40,Private,HS-grad,9,Divorced,Protective-serv,Not-in-family,Black,Female,0,0,40,United-States
28507,40,Self-emp-inc,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
3967,49,Private,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1977,40,United-States
26278,44,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,50,England
31051,43,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States
40059,50,Private,HS-grad,9,Separated,Other-service,Unmarried,White,Female,0,0,45,United-States
24065,50,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States
33482,45,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
12088,42,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States
29848,49,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,United-States
39543,40,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
28347,45,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
17646,40,Private,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States
22567,45,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
9087,42,Private,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,1590,40,United-States
34056,44,Private,Some-college,10,Divorced,Prof-specialty,Own-child,White,Male,3325,0,35,United-States
26907,46,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
17349,44,Private,Bachelors,13,Separated,Machine-op-inspct,Unmarried,Black,Female,0,0,7,United-States
44606,49,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,46,United-States
15259,47,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1485,47,United-States
2610,45,State-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
37418,40,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,45,United-States
32766,50,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
19148,44,State-gov,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,15,United-States
22042,47,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1887,40,United-States
20006,44,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States
45664,47,Federal-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,45,United-States
28437,42,Private,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Female,0,0,20,United-States
18275,46,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
2819,41,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
16463,48,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States
7731,43,Private,1st-4th,2,Widowed,Prof-specialty,Unmarried,White,Female,0,0,21,Mexico
31987,45,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
48701,41,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,62,United-States
5445,48,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
43190,40,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,40,United-States
18774,45,State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,60,United-States
32051,49,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,5013,0,40,United-States
21361,41,Private,11th,7,Divorced,Handlers-cleaners,Unmarried,White,Female,0,0,40,United-States
31543,40,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States
2801,47,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
45923,45,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,48,?
31563,40,Private,HS-grad,9,Divorced,Transport-moving,Unmarried,White,Male,0,0,45,United-States
46652,44,Self-emp-inc,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,8614,0,50,United-States
7240,50,Private,Assoc-voc,11,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,40,United-States
23120,41,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
29303,40,Local-gov,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
28288,43,Self-emp-not-inc,Bachelors,13,Never-married,Prof-specialty,Unmarried,White,Female,0,0,50,United-States
19421,48,Self-emp-not-inc,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,15,United-States
16420,42,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,30,United-States
6048,42,Private,Bachelors,13,Never-married,Sales,Unmarried,White,Male,0,0,40,United-States
18967,45,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,3,United-States
35746,50,Private,11th,7,Never-married,Priv-house-serv,Unmarried,White,Female,0,0,40,United-States
26691,48,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,44,United-States
42645,45,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,7688,0,50,United-States
28054,50,Private,HS-grad,9,Separated,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States
16778,45,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States
26108,43,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States
3612,45,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,50,United-States
27381,43,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,35,United-States
44441,50,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4386,0,40,United-States
19165,42,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States
6868,47,Private,7th-8th,4,Divorced,Handlers-cleaners,Other-relative,Black,Male,0,0,40,United-States
45863,41,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
36779,46,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States
30668,48,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States
40482,49,Private,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States
38253,48,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,42,United-States
13311,46,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
45931,46,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
42813,43,Private,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,30,United-States
47441,41,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
19597,40,Private,Some-college,10,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,38,United-States
45713,46,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
32633,46,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
39529,44,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,70,United-States
1016,48,Private,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States
47986,47,Self-emp-inc,7th-8th,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States
3969,48,Private,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,2002,40,United-States
39761,45,Local-gov,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,35,United-States
13464,42,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,15024,0,60,United-States
6323,43,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States
21241,46,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
2481,41,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
29170,41,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,38,United-States
18552,44,Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
10435,45,State-gov,Prof-school,15,Divorced,Prof-specialty,Unmarried,White,Female,0,0,43,United-States
2161,41,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,United-States
40081,45,Local-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States
