age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country
41,State-gov,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States
30,State-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1902,40,United-States
63,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
65,Local-gov,9th,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
42,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,El-Salvador
53,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,72,United-States
23,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,35,United-States
44,Local-gov,Masters,14,Never-married,Prof-specialty,Own-child,White,Female,0,0,55,United-States
43,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States
69,Private,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,1848,0,40,United-States
53,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,70,United-States
48,Private,Bachelors,13,Divorced,Adm-clerical,Own-child,White,Male,0,0,38,United-States
60,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
37,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,Amer-Indian-Eskimo,Male,27828,0,40,United-States
57,Private,9th,5,Married-civ-spouse,Transport-moving,Other-relative,White,Female,0,0,40,?
76,?,10th,6,Married-civ-spouse,?,Husband,White,Male,1173,0,40,United-States
31,Self-emp-not-inc,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,27,United-States
62,Local-gov,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
26,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
27,Private,9th,5,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States
22,?,Some-college,10,Never-married,?,Own-child,Asian-Pac-Islander,Female,0,0,4,South
21,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States
90,Private,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States
74,?,Some-college,10,Widowed,?,Not-in-family,White,Female,0,0,12,United-States
47,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,45,United-States
17,Private,10th,6,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States
22,Private,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Male,0,0,20,United-States
67,Private,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,0,0,32,United-States
28,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
90,Private,Some-college,10,Divorced,Sales,Unmarried,Black,Female,0,0,37,United-States
75,Self-emp-not-inc,Masters,14,Widowed,Sales,Not-in-family,White,Male,0,0,45,United-States
38,Private,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,70,Iran
43,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States
43,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States
32,Private,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,White,Male,0,0,30,United-States
39,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1848,50,United-States
58,Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
29,Private,Some-college,10,Separated,Sales,Not-in-family,White,Female,0,0,40,United-States
53,Self-emp-inc,Some-college,10,Widowed,Sales,Unmarried,White,Female,0,0,40,United-States
33,State-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
59,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,35,United-States
24,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,36,United-States
34,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,7688,0,35,United-States
57,State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,40,United-States
61,Private,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,25,United-States
48,Federal-gov,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States
48,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States
44,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,Black,Male,0,0,70,Jamaica
48,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States
58,Self-emp-not-inc,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States
42,State-gov,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States
52,Self-emp-not-inc,Assoc-voc,11,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States
62,Private,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States
34,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States
47,Private,5th-6th,3,Married-spouse-absent,Machine-op-inspct,Other-relative,White,Male,0,0,40,Mexico
47,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
73,?,Prof-school,15,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States
39,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
43,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,43,United-States
49,State-gov,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,44,United-States
40,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
28,Federal-gov,10th,6,Married-civ-spouse,Other-service,Wife,Amer-Indian-Eskimo,Female,0,0,40,United-States
74,Private,9th,5,Widowed,Craft-repair,Not-in-family,White,Male,0,0,10,?
77,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,25,Cuba
31,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
46,Private,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,80,United-States
60,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
44,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,65,United-States
47,Private,Assoc-acdm,12,Widowed,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States
66,Private,HS-grad,9,Widowed,Sales,Other-relative,White,Female,0,0,35,United-States
64,Private,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States
56,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,32,United-States
63,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,3471,0,45,United-States
44,Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,United-States
17,Private,11th,7,Never-married,Sales,Own-child,White,Male,0,0,28,United-States
67,Without-pay,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,12,Philippines
21,Private,Bachelors,13,Never-married,Other-service,Other-relative,White,Male,0,0,20,United-States
55,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
78,Private,7th-8th,4,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,35,Dominican-Republic
38,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States
29,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States
59,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,43,United-States
34,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
20,Private,Some-college,10,Never-married,Protective-serv,Own-child,White,Male,0,0,40,United-States
18,Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,40,?
49,Federal-gov,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
34,State-gov,Doctorate,16,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,20,China
45,Local-gov,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States
33,Private,HS-grad,9,Married-spouse-absent,Other-service,Unmarried,Black,Female,0,0,38,United-States
66,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States
29,Self-emp-not-inc,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,45,United-States
44,State-gov,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,16,United-States
39,Self-emp-not-inc,Bachelors,13,Separated,Craft-repair,Own-child,White,Male,0,0,35,United-States
43,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Vietnam
30,Local-gov,9th,5,Divorced,Farming-fishing,Unmarried,White,Female,0,0,40,Mexico
43,State-gov,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,?
27,Private,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States
23,Private,HS-grad,9,Never-married,Craft-repair,Own-child,Amer-Indian-Eskimo,Male,0,0,40,United-States
69,State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
59,Federal-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
26,Private,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,48,United-States
42,Local-gov,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Wife,Amer-Indian-Eskimo,Female,0,0,40,United-States
71,Self-emp-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,30,United-States
34,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
37,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
77,Private,Doctorate,16,Widowed,Exec-managerial,Unmarried,White,Male,0,0,40,United-States
53,Local-gov,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,United-States
37,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
61,Private,7th-8th,4,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States
19,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,30,United-States
75,Self-emp-inc,Some-college,10,Widowed,Sales,Not-in-family,White,Male,0,0,40,United-States
41,Private,Some-college,10,Divorced,Sales,Not-in-family,White,Male,0,0,52,United-States
39,?,Preschool,1,Widowed,?,Not-in-family,White,Female,0,0,20,El-Salvador
27,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States
61,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
56,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
67,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
61,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,40,United-States
53,Self-emp-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States
22,State-gov,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,45,United-States
50,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,30,United-States
28,Private,10th,6,Married-AF-spouse,Other-service,Wife,White,Female,0,0,40,United-States
59,Private,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,35,United-States
30,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,46,United-States
43,Private,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,47,United-States
47,?,Assoc-voc,11,Married-civ-spouse,?,Husband,White,Male,0,0,45,United-States
66,?,Some-college,10,Divorced,?,Other-relative,White,Female,0,0,35,United-States
23,Private,Some-college,10,Never-married,Handlers-cleaners,Unmarried,Amer-Indian-Eskimo,Female,0,0,35,United-States
67,Self-emp-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
75,Private,Some-college,10,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,8,United-States
49,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,42,United-States
34,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,40,United-States
32,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,65,United-States
53,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,1977,40,United-States
64,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States
51,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
60,Private,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Male,3325,0,42,United-States
66,State-gov,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,1424,0,10,United-States
53,Private,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,60,England
35,Private,11th,7,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States
34,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States
19,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States
23,Private,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Portugal
90,Private,10th,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
19,State-gov,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,594,0,24,United-States
45,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
58,Private,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,25,United-States
90,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,?
55,Private,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
23,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
63,Local-gov,Bachelors,13,Widowed,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,35,Philippines
48,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States
55,State-gov,HS-grad,9,Married-civ-spouse,Tech-support,Wife,White,Female,0,1887,40,United-States
60,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
46,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1485,55,United-States
27,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,45,United-States
31,Federal-gov,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,40,United-States
40,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States
50,Local-gov,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,United-States
22,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States
53,State-gov,Masters,14,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
48,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
73,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,United-States
61,Self-emp-inc,10th,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,40,United-States
57,Federal-gov,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,60,United-States
39,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,7688,0,20,United-States
52,State-gov,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
17,Private,11th,7,Never-married,Sales,Other-relative,White,Female,0,0,26,United-States
50,Self-emp-not-inc,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,Canada
64,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
76,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
40,Private,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,15,United-States
71,?,Masters,14,Married-civ-spouse,?,Husband,White,Male,0,0,8,United-States
34,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
64,Private,1st-4th,2,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,53,?
43,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
74,Private,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,12,United-States
34,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,53,United-States
43,Local-gov,Bachelors,13,Divorced,Prof-specialty,Own-child,White,Female,0,0,39,United-States
74,Private,10th,6,Widowed,Other-service,Not-in-family,Black,Female,0,0,6,United-States
37,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3464,0,40,United-States
39,Self-emp-inc,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,55,United-States
70,?,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,10,United-States
29,Private,9th,5,Divorced,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States
73,?,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,0,15,United-States
40,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,50,United-States
72,Without-pay,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,55,United-States
37,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States
42,Private,Bachelors,13,Married-spouse-absent,Transport-moving,Not-in-family,White,Male,0,0,60,United-States
38,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States
64,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
23,Local-gov,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,70,United-States
21,?,Some-college,10,Never-married,?,Own-child,White,Male,0,0,20,United-States
63,State-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,32,United-States
31,Local-gov,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States
38,Self-emp-not-inc,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,60,United-States
38,?,9th,5,Never-married,?,Own-child,White,Female,0,0,12,United-States
21,Private,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
37,Private,12th,8,Divorced,Craft-repair,Own-child,White,Male,0,0,35,United-States
70,Private,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,Female,0,0,32,United-States
51,Private,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
33,Private,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,0,0,40,Germany
18,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,24,United-States
35,Private,Some-college,10,Divorced,Sales,Not-in-family,White,Male,0,1741,50,United-States
49,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Other-relative,White,Female,0,0,45,United-States
61,?,HS-grad,9,Married-civ-spouse,?,Husband,Black,Male,0,0,6,United-States
49,Private,HS-grad,9,Separated,Sales,Unmarried,White,Male,0,0,50,United-States
31,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,16,United-States
18,Private,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,4,United-States
30,Private,Some-college,10,Divorced,Tech-support,Own-child,White,Female,0,0,40,United-States
74,Private,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Female,0,0,16,United-States
74,Private,7th-8th,4,Widowed,Other-service,Not-in-family,White,Female,0,0,40,United-States
62,?,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,4,United-States
57,Private,1st-4th,2,Widowed,Priv-house-serv,Not-in-family,Black,Female,0,0,30,United-States
49,Private,HS-grad,9,Separated,Prof-specialty,Unmarried,Black,Female,0,0,40,United-States
67,Private,9th,5,Widowed,Handlers-cleaners,Unmarried,White,Female,0,0,32,United-States
37,Self-emp-not-inc,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico
46,State-gov,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,United-States
30,Private,10th,6,Divorced,Other-service,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,United-States
62,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
69,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,20,United-States
69,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,24,United-States
46,Self-emp-inc,Bachelors,13,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,50,?
23,Private,12th,8,Never-married,Transport-moving,Not-in-family,White,Male,0,0,46,United-States
30,Private,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
77,Private,Some-college,10,Widowed,Priv-house-serv,Not-in-family,White,Female,0,0,20,United-States
63,Private,12th,8,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Cuba
56,Self-emp-not-inc,1st-4th,2,Never-married,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male,0,0,65,United-States
32,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
34,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,28,United-States
63,Private,HS-grad,9,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,25,United-States
70,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States
70,Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,28,United-States
71,Private,5th-6th,3,Widowed,Priv-house-serv,Not-in-family,Asian-Pac-Islander,Female,0,0,75,United-States
29,Private,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,45,United-States
35,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
72,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2392,25,United-States
62,Local-gov,Doctorate,16,Widowed,Prof-specialty,Unmarried,White,Female,0,0,40,Iran
72,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
44,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
78,?,7th-8th,4,Married-civ-spouse,?,Husband,White,Male,0,0,40,Portugal
65,?,11th,7,Married-civ-spouse,?,Husband,White,Male,0,0,29,United-States
60,Private,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,42,United-States
41,Private,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,20,United-States
30,Local-gov,HS-grad,9,Separated,Other-service,Unmarried,White,Male,0,0,40,United-States
66,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,7,United-States
18,Private,11th,7,Never-married,Other-service,Other-relative,Black,Male,0,0,15,United-States
36,Self-emp-inc,Masters,14,Married-civ-spouse,Tech-support,Husband,White,Male,0,1887,40,United-States
48,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,16,Trinadad&Tobago
73,Local-gov,5th-6th,3,Widowed,Other-service,Other-relative,Asian-Pac-Islander,Female,0,0,25,Philippines
39,Local-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,0,1485,40,United-States
43,Private,Some-college,10,Separated,Transport-moving,Unmarried,White,Male,4934,0,51,United-States
30,Private,Assoc-acdm,12,Separated,Other-service,Unmarried,White,Female,0,0,40,United-States
42,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,42,United-States
35,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
57,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,15024,0,40,United-States
43,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,50,United-States
72,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,30,United-States
48,Private,7th-8th,4,Married-civ-spouse,Priv-house-serv,Wife,Black,Female,0,0,15,United-States
19,Private,11th,7,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States
36,Private,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Male,0,0,50,United-States
77,?,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,35,United-States
79,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,7,United-States
48,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,0,16,United-States
63,Private,9th,5,Separated,Farming-fishing,Not-in-family,Black,Male,0,0,40,United-States
48,Private,5th-6th,3,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,Mexico
36,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,1590,40,United-States
41,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,15,United-States
54,Private,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States
55,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,32,United-States
38,Private,Assoc-voc,11,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States
67,?,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,15,United-States
39,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
78,Private,Masters,14,Widowed,Craft-repair,Unmarried,Asian-Pac-Islander,Male,0,0,40,South
80,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,20,United-States
54,Private,HS-grad,9,Widowed,Transport-moving,Not-in-family,White,Male,0,0,45,United-States
21,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,35,United-States
25,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States
78,Self-emp-inc,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,10,United-States
39,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1887,40,United-States
46,Local-gov,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
55,Self-emp-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States
